ArrestID,PersonID,CaseID,ArrestDate,CustodyDays,BailGranted
2164,515958,873,2022-07-21,36,False
2165,515483,2585,2025-06-30,47,False
2166,517802,2883,2024-01-25,39,False
2167,510045,2381,2023-10-13,12,True
2168,502209,299,2022-08-23,25,False
2169,500564,4407,2025-05-31,22,False
2170,500564,5000,2026-02-24,17,False
2171,504708,3688,2026-05-07,45,True
2172,504708,1479,2023-03-23,54,True
2173,513124,3849,2024-11-13,54,False
2174,513124,2039,2024-09-13,45,False
2175,517465,2249,2025-03-12,82,True
2176,517465,2226,2027-01-08,25,False
2177,512456,3641,2024-01-07,1,False
2178,512456,1710,2025-04-13,89,False
2179,512456,677,2025-05-29,34,True
2180,506519,2709,2026-10-08,57,False
2181,509899,2007,2026-04-29,50,True
2182,516366,3389,2022-09-25,19,True
2183,516402,2783,2024-01-31,7,True
2184,516402,975,2026-10-26,27,True
2185,520039,4723,2023-12-16,54,False
2186,520039,1405,2024-08-31,88,False
2187,520039,4527,2026-02-03,83,False
2188,517714,1201,2023-10-23,2,False
2189,522365,523,2026-07-21,88,True
2190,508857,916,2024-01-11,83,False
2191,509420,3858,2025-04-09,46,False
2192,500327,237,2022-03-18,83,True
2193,500327,2897,2023-07-23,50,True
2194,504086,1008,2022-08-26,78,True
2195,517285,2304,2026-10-23,69,False
2196,517285,59,2025-08-13,82,False
2197,514815,2582,2025-07-08,33,True
2198,514815,433,2024-06-14,3,False
2199,520939,3929,2025-09-10,52,False
2200,512554,2795,2023-08-27,56,True
2201,512554,4789,2026-05-22,35,True
2202,512554,4612,2025-05-21,35,False
2203,500689,4051,2023-08-31,77,False
2204,505461,1849,2025-06-15,1,True
2205,505461,691,2024-12-09,53,False
2206,524418,2707,2023-04-13,59,False
2207,524418,1977,2026-11-14,53,False
2208,516619,23,2025-12-15,90,False
2209,512404,1681,2024-03-23,46,True
2210,504476,4662,2024-12-07,52,True
2211,517990,1864,2024-12-04,35,True
2212,520790,2013,2025-03-09,71,True
2213,515422,1914,2024-04-16,50,False
2214,505218,3556,2026-01-24,37,False
2215,501528,3963,2022-05-27,41,True
2216,501528,2449,2025-12-07,37,False
2217,501528,2985,2026-06-09,64,True
2218,506511,4878,2023-05-06,8,False
2219,504978,1222,2022-09-14,45,True
2220,504978,3535,2023-01-11,11,True
2221,522139,1346,2026-06-16,25,False
2222,514963,94,2025-07-07,6,False
2223,513154,2833,2022-07-14,79,True
2224,513154,1509,2024-04-13,86,True
2225,513154,243,2023-12-25,38,True
2226,503422,4751,2023-11-24,80,True
2227,503422,2875,2023-04-29,32,False
2228,518968,1568,2025-04-23,69,True
2229,516000,4163,2024-11-04,50,False
2230,524224,2545,2023-06-25,10,True
2231,518484,742,2025-12-30,61,False
2232,501434,614,2026-06-22,48,False
2233,501434,2345,2022-10-01,82,True
2234,512094,3670,2022-07-25,90,True
2235,502773,1251,2022-08-20,75,False
2236,502773,1883,2025-12-24,84,True
2237,502773,3920,2026-02-12,31,False
2238,518907,4951,2022-02-12,39,True
2239,506931,265,2023-09-23,70,True
2240,506931,755,2026-12-18,31,True
2241,510379,4331,2024-12-17,47,True
2242,505663,4734,2022-02-01,61,True
2243,505663,3869,2026-06-15,38,True
2244,506053,4206,2023-11-22,3,False
2245,516471,433,2024-06-26,90,False
2246,500743,1927,2025-05-01,75,True
2247,517282,1514,2026-08-22,74,False
2248,517979,3332,2022-08-05,79,False
2249,503074,1762,2023-07-24,55,False
2250,503074,1229,2026-12-30,83,False
2251,520906,685,2025-08-04,18,True
2252,501394,4516,2026-05-18,60,False
2253,501394,497,2025-12-18,25,True
2254,514396,1504,2023-08-03,28,True
2255,514396,1404,2025-06-08,53,False
2256,507192,4946,2022-05-26,77,False
2257,516947,314,2023-01-22,50,False
2258,516947,2673,2026-10-02,27,True
2259,515904,3061,2025-10-29,40,False
2260,520012,3128,2022-03-30,2,False
2261,519853,3880,2024-09-11,72,False
2262,515908,4494,2023-05-20,88,True
2263,500908,1668,2026-11-18,10,False
2264,500908,2914,2025-09-15,80,True
2265,522651,1291,2024-10-21,56,False
2266,522651,2335,2025-02-15,51,True
2267,522651,3356,2024-09-20,72,True
2268,504105,365,2022-07-27,44,False
2269,504105,1680,2022-01-03,14,True
2270,518825,3184,2026-04-03,83,False
2271,518825,3493,2025-02-27,66,True
2272,520855,1415,2026-03-04,11,False
2273,515309,1009,2024-01-31,87,False
2274,513239,193,2025-09-26,5,True
2275,513239,1941,2025-07-14,36,False
2276,511394,3948,2025-10-02,14,False
2277,504485,2241,2024-09-06,89,False
2278,508937,3096,2026-04-30,4,True
2279,510783,577,2024-07-30,84,True
2280,523278,4012,2022-07-15,90,False
2281,523278,4129,2023-01-21,83,True
2282,523278,4592,2022-10-14,88,True
2283,506778,4585,2024-04-20,33,True
2284,506778,764,2025-10-21,74,False
2285,524460,1850,2023-12-04,41,False
2286,524460,1635,2026-10-29,87,True
2287,502426,1040,2026-02-15,69,False
2288,502426,1037,2025-07-04,65,False
2289,510357,3821,2022-10-04,70,True
2290,510357,4948,2025-07-16,7,False
2291,515430,3431,2024-02-12,32,False
2292,524684,4476,2022-11-17,52,True
2293,509280,3145,2023-03-13,87,True
2294,514945,3270,2023-08-11,28,True
2295,514945,2167,2025-01-31,36,True
2296,501216,1921,2022-09-15,68,False
2297,509758,3856,2025-08-13,78,True
2298,509758,1460,2025-02-01,48,True
2299,505457,1847,2026-08-10,74,False
2300,505457,1961,2022-07-26,30,False
2301,514078,4837,2026-10-22,16,False
2302,516177,1061,2023-12-12,51,False
2303,508617,3919,2025-03-23,38,False
2304,508617,4450,2025-09-26,31,True
2305,503257,1366,2026-08-24,34,True
2306,503257,4926,2022-04-24,7,False
2307,500857,4673,2023-06-16,4,True
2308,500857,2047,2025-03-27,75,False
2309,501927,1562,2025-08-16,62,True
2310,507140,433,2024-06-11,38,True
2311,515050,3359,2024-07-29,22,False
2312,523032,2850,2022-10-23,20,False
2313,504880,4344,2026-11-18,67,False
2314,523249,3467,2022-06-20,13,False
2315,500045,666,2024-03-30,41,False
2316,514385,153,2024-07-20,53,False
2317,522191,2506,2025-11-22,10,True
2318,522191,4873,2022-07-11,46,True
2319,509743,4235,2024-06-24,36,False
2320,520283,4274,2023-07-26,41,False
2321,500586,1188,2025-08-20,68,False
2322,505659,107,2026-05-10,34,True
2323,522542,4080,2024-12-30,46,True
2324,522542,4670,2023-10-29,46,True
2325,522542,1395,2024-07-14,36,True
2326,517870,2704,2022-04-01,10,True
2327,517870,708,2024-12-22,5,False
2328,517870,3124,2024-06-16,16,False
2329,515492,1330,2026-05-10,32,False
2330,515492,62,2023-06-13,23,False
2331,510715,3115,2022-03-29,20,True
2332,514875,1328,2023-10-15,62,False
2333,520721,4973,2024-03-14,23,True
2334,502648,1814,2026-03-25,8,True
2335,521935,422,2026-02-22,54,True
2336,522245,1852,2025-11-17,38,True
2337,522245,4788,2022-12-09,58,False
2338,505888,2351,2023-07-09,54,True
2339,502885,4123,2023-05-07,19,True
2340,514734,3900,2024-03-16,43,True
2341,512977,723,2023-05-03,35,False
2342,501367,350,2025-10-27,85,True
2343,506914,3236,2026-08-21,49,True
2344,506914,2142,2026-04-05,5,True
2345,517660,760,2023-01-14,32,True
2346,521893,3124,2024-06-21,73,True
2347,521893,1607,2022-10-23,62,True
2348,501066,2200,2024-08-31,4,False
2349,501066,3785,2026-08-31,49,False
2350,501066,1917,2025-04-04,44,False
2351,513173,4770,2026-01-16,13,True
2352,513173,527,2026-12-06,63,False
2353,524332,2922,2025-01-07,11,True
2354,524332,4351,2023-09-25,48,True
2355,524332,4862,2026-02-09,35,False
2356,504166,3319,2024-02-02,77,False
2357,522266,3370,2026-07-31,30,True
2358,522266,4639,2024-08-25,71,True
2359,518466,2060,2022-05-27,41,False
2360,524408,4836,2027-01-04,26,False
2361,523197,825,2025-11-27,82,False
2362,523197,2913,2023-08-22,89,True
2363,519430,3489,2026-11-23,15,True
2364,502930,4575,2022-06-26,28,False
2365,502930,2919,2026-02-20,48,True
2366,507218,2480,2023-03-06,85,True
2367,507218,3938,2024-11-22,40,False
2368,514609,4253,2023-11-05,79,False
2369,514609,444,2023-02-09,69,True
2370,521701,2676,2023-09-29,40,True
2371,521701,396,2025-12-27,62,False
2372,504956,1282,2024-07-17,8,False
2373,502021,2058,2026-11-12,89,True
2374,520474,4193,2026-03-29,89,True
2375,500906,3876,2023-05-28,55,True
2376,508294,66,2025-03-24,65,True
2377,524795,2460,2022-09-01,82,False
2378,524795,4198,2023-09-03,20,True
2379,524795,4445,2026-07-07,73,True
2380,507268,303,2025-07-05,55,False
2381,509872,1321,2025-02-23,86,False
2382,503065,2821,2026-08-19,7,True
2383,522412,2789,2025-06-17,43,False
2384,522412,2051,2022-06-26,32,True
2385,514741,3650,2022-12-28,38,True
2386,515962,2068,2026-11-20,26,True
2387,510428,3223,2024-09-24,88,False
2388,510428,1665,2023-07-10,32,False
2389,508234,1057,2026-01-07,12,True
2390,511593,107,2026-05-28,88,True
2391,511593,1301,2024-09-18,2,False
2392,521558,45,2024-04-29,27,True
2393,514640,2392,2024-09-13,23,False
2394,509510,4033,2026-06-15,58,False
2395,517740,145,2022-07-05,81,False
2396,517740,3199,2023-12-03,28,True
2397,513439,4651,2024-11-27,29,False
2398,514713,2227,2023-02-22,53,False
2399,501813,2115,2026-01-10,20,False
2400,501813,1669,2024-10-01,45,True
2401,501789,2773,2023-09-11,56,True
2402,500730,351,2022-01-05,37,False
2403,500730,4216,2022-03-06,72,True
2404,500314,2314,2023-04-06,6,True
2405,500314,1023,2023-11-24,43,False
2406,512618,3572,2024-05-06,90,True
2407,510355,4087,2024-05-17,55,False
2408,510355,1053,2024-01-08,55,False
2409,512386,3701,2022-07-10,72,True
2410,502948,186,2025-09-11,78,True
2411,510183,1076,2025-09-22,37,True
2412,523022,2846,2022-04-27,51,False
2413,504470,4106,2025-08-04,20,True
2414,519428,3495,2023-09-25,11,False
2415,519428,1034,2026-02-07,69,False
2416,519846,3343,2024-12-04,52,True
2417,519846,1152,2026-04-30,69,True
2418,521691,2827,2022-04-29,10,False
2419,521691,4609,2024-09-08,36,True
2420,506701,2843,2024-06-25,58,False
2421,506701,4246,2023-09-07,35,False
2422,524483,3923,2023-11-28,62,True
2423,512316,3882,2023-04-28,74,True
2424,511189,533,2026-05-22,6,False
2425,511189,2451,2022-03-02,80,True
2426,501312,4347,2026-10-21,66,True
2427,501312,693,2022-05-16,39,False
2428,506776,3543,2024-11-13,30,False
2429,506776,3350,2024-05-03,39,False
2430,506754,653,2023-11-06,51,True
2431,506754,2547,2027-01-09,85,True
2432,518702,881,2025-09-09,60,False
2433,505437,4434,2023-08-31,60,False
2434,505437,2741,2023-08-07,31,False
2435,514453,52,2026-12-30,30,True
2436,514453,3723,2023-02-20,44,False
2437,514453,815,2022-02-26,1,True
2438,514453,2855,2026-02-24,45,False
2439,518321,4681,2023-12-08,28,False
2440,518321,4261,2024-02-07,26,False
2441,518321,4822,2024-12-19,79,True
2442,512458,3117,2025-01-15,15,False
2443,502859,3527,2023-09-08,16,False
2444,502859,3649,2023-12-07,46,False
2445,504592,1014,2022-10-28,29,True
2446,502535,160,2023-11-18,76,False
2447,502535,3,2026-09-17,55,False
2448,504570,1995,2025-03-26,21,True
2449,510510,2675,2023-10-01,42,True
2450,509740,1268,2023-10-17,36,False
2451,507923,4231,2026-12-27,35,True
2452,522608,1118,2023-02-11,1,True
2453,515323,1569,2025-03-23,48,False
2454,505864,1779,2022-07-06,16,True
2455,510060,3058,2025-04-24,15,True
2456,510060,3469,2026-06-21,35,False
2457,509186,4061,2026-08-04,37,True
2458,509186,68,2023-11-22,53,True
2459,509186,1214,2025-01-21,43,True
2460,509799,3977,2026-07-29,7,False
2461,515799,2478,2025-05-05,17,True
2462,515799,1554,2022-11-23,75,True
2463,505002,3910,2023-09-05,31,False
2464,520426,138,2025-11-15,35,True
2465,511612,3630,2026-10-12,1,False
2466,514515,923,2025-10-21,36,True
2467,514515,2468,2025-01-31,60,False
2468,516208,3874,2023-11-01,82,False
2469,516208,3616,2026-12-05,56,False
2470,516208,3700,2023-03-30,87,True
2471,519433,2589,2022-09-02,59,True
2472,517841,1486,2025-02-02,24,False
2473,517841,2271,2022-01-27,34,True
2474,517841,2081,2025-09-30,11,True
2475,524305,3096,2026-04-26,9,False
2476,524240,3666,2023-11-28,56,True
2477,521485,4313,2024-11-01,75,True
2478,521485,2966,2022-06-25,56,False
2479,521485,3821,2022-09-24,37,False
2480,517540,1641,2025-05-12,60,False
2481,517540,2639,2024-05-02,8,False
2482,510134,1509,2024-04-19,28,True
2483,510134,838,2025-01-21,68,True
2484,524728,3505,2024-07-16,28,True
2485,524728,1497,2024-10-09,48,False
2486,524728,1777,2026-12-19,83,True
2487,514614,2177,2025-06-19,85,False
2488,511012,2073,2026-01-28,31,True
2489,512368,3049,2024-11-23,25,False
2490,521247,2966,2022-07-04,38,True
2491,500899,4231,2026-12-10,85,True
2492,500899,4746,2022-03-31,54,False
2493,511308,1736,2023-05-12,48,True
2494,518785,2929,2024-08-26,50,True
2495,518785,3306,2022-07-06,19,True
2496,512195,3391,2023-06-07,59,False
2497,512195,3502,2023-11-28,25,False
2498,512195,1315,2024-12-16,31,False
2499,519041,2645,2023-04-27,45,True
2500,506203,4594,2025-07-07,58,True
2501,516401,4545,2022-01-27,74,True
2502,524255,4744,2026-05-21,53,False
2503,524255,2258,2025-01-27,29,False
2504,518121,2250,2023-02-22,36,False
2505,518121,3495,2023-09-19,10,False
2506,511124,4758,2025-07-19,88,True
2507,517216,721,2023-02-15,90,True
2508,512439,671,2026-05-29,36,False
2509,512439,1601,2024-07-25,60,True
2510,504126,147,2025-06-17,67,True
2511,505484,4835,2025-02-17,13,False
2512,507592,3755,2025-06-18,16,True
2513,508764,3287,2023-04-18,77,False
2514,508764,1761,2022-06-04,80,False
2515,508764,275,2025-05-11,9,False
2516,521113,4124,2022-05-20,53,False
2517,523639,3365,2026-01-29,5,True
2518,523639,2739,2024-09-03,79,True
2519,523639,4229,2026-04-28,75,False
2520,523639,4891,2023-11-12,79,False
2521,523639,507,2023-01-24,64,False
2522,502699,17,2025-04-12,22,True
2523,502699,4554,2026-04-04,47,False
2524,502096,973,2025-10-03,32,False
2525,502096,1682,2025-02-27,42,True
2526,522433,1628,2022-09-10,37,False
2527,506689,483,2023-10-11,53,True
2528,506689,2818,2024-09-07,70,False
2529,514863,251,2022-12-30,90,False
2530,504394,3755,2025-07-08,90,False
2531,504394,4727,2022-04-07,18,False
2532,506015,2538,2026-09-12,32,True
2533,506015,554,2026-02-03,2,True
2534,506015,576,2026-06-15,22,True
2535,516304,3652,2026-10-23,49,False
2536,506593,2877,2025-12-10,23,False
2537,508199,1197,2022-11-10,27,True
2538,523234,3468,2022-09-05,44,True
2539,521158,1013,2023-05-03,15,False
2540,500981,3585,2024-06-23,59,False
2541,514072,2381,2023-09-29,36,True
2542,501881,2383,2022-03-11,88,True
2543,514574,305,2025-03-28,52,True
2544,502708,3757,2026-11-28,24,False
2545,502708,3143,2026-06-25,68,True
2546,502708,1572,2022-12-07,9,False
2547,502708,849,2023-11-30,20,True
2548,515462,2722,2025-06-09,37,True
2549,515462,4062,2025-08-09,34,True
2550,522848,4483,2026-01-19,63,True
2551,505141,1469,2025-12-06,66,False
2552,505141,2113,2024-11-30,3,True
2553,521067,3545,2025-06-17,4,False
2554,521067,1392,2024-05-31,32,False
2555,508029,2220,2022-01-23,46,False
2556,519267,4832,2024-10-17,81,False
2557,512351,294,2023-12-09,82,False
2558,509858,129,2026-07-02,33,True
2559,501319,2012,2025-10-22,56,False
2560,501319,4333,2023-04-29,49,True
2561,516422,3067,2026-03-25,33,False
2562,507822,2272,2026-11-22,49,False
2563,507822,476,2024-01-20,19,False
2564,517760,2467,2025-07-26,43,True
2565,515101,2741,2023-09-01,68,True
2566,515101,262,2026-06-29,41,False
2567,502002,3626,2026-06-12,15,True
2568,500312,4636,2022-02-18,14,False
2569,518511,3050,2024-09-03,58,False
2570,500058,3339,2024-10-16,15,False
2571,500058,4964,2023-03-16,70,False
2572,515165,1493,2022-01-25,45,True
2573,515165,747,2024-04-19,14,False
2574,508727,369,2023-01-21,29,True
2575,522399,2552,2023-06-02,21,True
2576,522399,2709,2026-10-03,44,False
2577,522399,3992,2023-12-26,22,True
2578,501535,4163,2024-10-29,27,False
2579,501535,3453,2024-12-23,31,False
2580,501535,2805,2024-03-05,89,False
2581,522811,2456,2024-10-09,68,True
2582,511784,4927,2023-09-04,8,True
2583,511784,470,2026-01-06,71,True
2584,511784,1419,2023-02-09,8,True
2585,510979,1726,2023-05-26,62,True
2586,510979,3727,2024-08-13,23,True
2587,514510,1678,2026-09-14,11,True
2588,514510,2863,2026-07-14,24,False
2589,517230,198,2026-01-14,55,False
2590,508293,928,2026-08-31,55,True
2591,504044,4956,2026-03-14,77,False
2592,504345,3218,2026-08-27,76,False
2593,509947,4934,2022-10-12,10,False
2594,509947,1964,2025-01-18,51,True
2595,500885,1022,2023-09-26,72,True
2596,522761,2181,2023-01-06,21,False
2597,522761,3218,2026-08-14,13,False
2598,505380,2120,2022-04-03,73,False
2599,519144,2352,2022-11-15,14,True
2600,519144,3385,2026-10-06,6,True
2601,508919,731,2024-12-11,67,False
2602,500323,3126,2022-08-17,31,True
2603,512344,4131,2026-11-15,62,False
2604,523142,1315,2024-12-25,69,False
2605,508471,517,2023-06-01,23,True
2606,517618,4326,2024-03-08,20,False
2607,507047,2873,2026-04-24,24,True
2608,500736,159,2025-01-08,68,False
2609,504743,443,2024-09-20,85,True
2610,506706,709,2025-05-25,50,True
2611,508517,4184,2026-01-07,55,True
2612,503363,3681,2022-06-27,61,False
2613,519452,65,2025-11-17,35,True
2614,506718,885,2026-07-25,13,False
2615,503735,730,2024-07-07,2,True
2616,514164,2103,2026-01-08,51,False
2617,508426,4384,2023-01-04,73,True
2618,508426,1373,2023-11-06,75,True
2619,502646,3197,2026-12-23,33,True
2620,502646,365,2022-07-18,82,False
2621,511777,1680,2022-01-15,63,True
2622,511777,4047,2026-11-24,21,False
2623,510988,1829,2025-02-26,26,True
2624,510988,2350,2025-05-03,52,False
2625,516198,736,2025-02-24,87,False
2626,519242,1827,2023-12-09,22,True
2627,519242,4077,2022-08-30,28,True
2628,519242,1779,2022-06-16,15,True
2629,513899,2167,2025-02-06,89,False
2630,513899,2172,2022-12-17,79,False
2631,508351,671,2026-06-07,72,True
2632,508351,477,2022-02-14,35,False
2633,515334,1097,2022-02-01,76,True
2634,520534,3838,2025-06-18,78,True
2635,520534,3948,2025-10-04,71,True
2636,508822,4292,2022-03-25,90,False
2637,518900,3582,2024-04-03,46,True
2638,518900,3525,2022-12-29,46,False
2639,518910,1318,2026-08-30,82,True
2640,517496,2077,2023-10-13,33,False
2641,517496,89,2025-05-02,82,True
2642,505184,2359,2026-11-05,50,False
2643,522230,4504,2024-10-05,25,False
2644,522713,488,2025-07-10,15,False
2645,522713,4322,2022-03-01,50,True
2646,500492,3423,2023-10-12,67,True
2647,500386,4373,2024-11-03,14,False
2648,507503,3015,2024-04-14,75,True
2649,515265,2864,2026-05-08,90,False
2650,515265,2042,2026-11-12,41,False
2651,513364,2114,2025-11-06,35,True
2652,503508,455,2022-06-05,88,False
2653,501283,1070,2024-05-05,8,False
2654,518964,2556,2024-06-01,40,True
2655,518964,1608,2022-08-17,70,False
2656,502555,2670,2023-04-20,10,False
2657,512499,3697,2024-04-26,74,False
2658,512499,2869,2024-09-01,57,False
2659,512499,3674,2022-04-27,64,False
2660,513594,1202,2025-10-17,90,True
2661,501357,212,2024-09-22,14,True
2662,517081,3858,2025-04-05,20,False
2663,504950,3208,2022-02-07,78,True
2664,502253,4414,2022-06-08,38,False
2665,502253,1682,2025-03-26,6,False
2666,518695,3661,2026-08-19,23,True
2667,518695,3856,2025-08-31,77,True
2668,521807,4786,2026-07-31,42,True
2669,516168,4879,2024-11-23,40,True
2670,516168,652,2023-07-02,49,True
2671,516168,378,2025-08-24,81,False
2672,517121,2918,2023-07-19,39,False
2673,507949,1862,2025-07-09,53,False
2674,521566,2668,2025-05-10,72,False
2675,508942,4306,2024-10-06,18,True
2676,520159,1126,2023-02-15,83,False
2677,509003,3044,2023-10-30,46,True
2678,516580,431,2023-09-03,48,True
2679,516580,4525,2025-12-09,4,False
2680,520832,4026,2023-11-29,50,False
2681,514635,845,2022-12-19,33,False
2682,514635,235,2023-06-02,30,True
2683,514635,1401,2022-09-05,76,False
2684,521803,4327,2024-03-09,83,True
2685,521803,4398,2024-09-30,53,True
2686,521803,2915,2023-03-10,40,False
2687,515950,3121,2023-02-20,49,False
2688,511216,769,2023-09-18,42,False
2689,511216,4741,2023-05-13,19,False
2690,511216,3541,2026-10-02,39,True
2691,510912,241,2025-06-22,13,True
2692,517791,2066,2024-04-11,70,True
2693,512504,4709,2026-11-02,54,False
2694,519068,3421,2027-01-03,53,True
2695,515672,4950,2023-03-25,65,False
2696,515672,2975,2022-06-21,42,True
2697,511702,870,2025-04-25,81,True
2698,511702,210,2022-02-22,79,True
2699,511702,2461,2024-04-16,30,True
2700,518305,2608,2025-03-23,58,False
2701,518305,796,2025-07-07,17,False
2702,524891,1297,2024-12-03,53,False
2703,515320,4308,2024-09-04,2,False
2704,524583,4523,2022-11-26,5,True
2705,514067,1999,2025-03-20,76,True
2706,514067,29,2024-01-24,41,False
2707,514067,3410,2026-10-05,32,True
2708,514067,935,2023-10-12,76,False
2709,510133,154,2022-11-08,51,True
2710,510133,1357,2026-10-16,77,True
2711,524898,2232,2025-09-03,58,True
2712,524898,3545,2025-07-03,7,True
2713,524198,4197,2022-09-16,52,True
2714,524198,3848,2025-03-16,75,False
2715,524198,3654,2025-11-17,52,True
2716,521132,2397,2024-07-02,69,True
2717,521132,3307,2023-07-21,8,True
2718,521132,3549,2024-07-12,77,False
2719,521170,232,2024-03-08,73,False
2720,520770,2017,2022-11-06,60,False
2721,523302,4090,2024-11-14,65,True
2722,523302,2720,2022-10-09,53,True
2723,518168,1526,2025-06-23,36,False
2724,518168,1055,2024-08-26,36,False
2725,519632,4117,2024-10-12,61,False
2726,505332,3538,2027-01-10,58,False
2727,505332,1876,2024-05-04,88,True
2728,505313,1022,2023-10-20,47,True
2729,505313,4589,2025-04-27,44,True
2730,519218,1178,2026-05-27,49,False
2731,503384,149,2026-09-20,29,False
2732,501277,4925,2025-10-21,7,False
2733,505733,2483,2027-01-15,40,False
2734,506905,3108,2024-03-29,67,False
2735,506905,2276,2025-05-24,78,False
2736,506707,25,2025-11-03,86,True
2737,506707,534,2024-10-03,44,True
2738,506707,1385,2023-05-15,65,False
2739,504480,2658,2022-06-11,49,True
2740,523615,4082,2026-03-21,29,True
2741,523615,3073,2024-06-30,46,False
2742,503319,3752,2026-10-11,26,False
2743,503319,4485,2024-08-15,69,False
2744,509996,2960,2025-10-11,18,True
2745,512800,567,2026-01-26,73,False
2746,512800,52,2026-12-07,65,True
2747,513745,132,2022-12-26,39,False
2748,513745,591,2023-07-25,87,False
2749,513745,1634,2025-11-08,16,True
2750,520891,3221,2025-05-03,30,True
2751,520891,3278,2025-10-16,66,False
2752,517768,3878,2022-02-19,57,True
2753,517768,1018,2025-05-20,34,True
2754,517768,2880,2027-01-18,54,False
2755,517768,115,2026-02-24,51,False
2756,517487,3093,2026-06-22,53,True
2757,501454,3471,2025-03-01,60,True
2758,502333,407,2024-07-05,39,True
2759,502333,1573,2026-01-20,58,False
2760,517936,78,2023-05-31,32,True
2761,517936,3390,2024-10-01,78,False
2762,524580,3640,2022-06-06,34,True
2763,515289,819,2022-10-08,82,False
2764,500669,946,2022-08-26,82,True
2765,522233,1387,2025-06-09,28,True
2766,511459,3030,2023-06-08,73,True
2767,516046,1780,2024-11-10,42,False
2768,520476,2412,2024-07-23,19,False
2769,505395,1512,2022-10-14,26,True
2770,504835,3264,2023-11-18,20,True
2771,504835,3962,2023-11-17,47,True
2772,504835,3607,2025-04-08,35,False
2773,513787,2453,2022-10-17,44,False
2774,513787,850,2023-10-14,77,False
2775,513787,490,2026-11-27,22,True
2776,516316,1839,2026-10-09,24,False
2777,502394,2586,2025-03-23,61,True
2778,512926,2172,2022-12-31,88,False
2779,512926,1832,2026-10-28,32,False
2780,507468,791,2024-09-23,53,False
2781,507468,2900,2025-07-02,83,False
2782,507468,3330,2023-12-17,15,True
2783,509906,120,2023-03-30,28,False
2784,523599,1367,2026-02-15,6,False
2785,518377,2895,2025-10-03,45,False
2786,513540,302,2026-05-21,60,False
2787,524764,1744,2023-12-27,9,True
2788,524764,335,2023-04-03,30,True
2789,522830,3227,2026-03-15,54,True
2790,521656,3383,2023-03-29,78,False
2791,511609,991,2025-10-09,1,True
2792,511609,4179,2024-06-23,19,True
2793,513511,443,2024-09-25,77,True
2794,513511,140,2023-11-13,19,False
2795,513511,4728,2023-12-22,84,True
2796,510020,1225,2023-03-22,52,True
2797,505199,1813,2024-05-14,6,True
2798,522136,4552,2024-03-23,28,True
2799,513448,3068,2023-09-22,20,True
2800,515327,2373,2025-05-31,45,True
2801,512021,2817,2024-05-14,31,True
2802,522417,110,2024-06-11,14,True
2803,521303,4071,2022-06-09,2,False
2804,521303,1927,2025-04-30,74,True
2805,507909,4051,2023-08-31,59,False
2806,520491,1693,2026-05-30,19,False
2807,504192,3576,2026-01-29,88,True
2808,503861,4552,2024-03-18,2,False
2809,517831,3454,2024-09-07,83,True
2810,517831,4329,2024-06-17,37,False
2811,512194,1924,2022-04-06,90,False
2812,518261,4849,2022-07-03,1,True
2813,518261,4278,2026-11-15,9,False
2814,518261,4153,2024-05-09,51,True
2815,518261,1492,2026-04-20,41,False
2816,523941,1862,2025-07-04,11,True
2817,516418,4782,2026-10-14,65,True
2818,500709,3686,2022-10-24,47,True
2819,500709,4157,2022-11-20,73,True
2820,510220,4332,2022-02-28,9,False
2821,510220,2325,2023-01-12,90,True
2822,521606,3622,2024-03-02,26,True
2823,521606,60,2023-02-15,52,True
2824,510632,1207,2025-04-06,64,True
2825,508399,2030,2025-08-15,27,False
2826,505576,1870,2025-12-10,7,False
2827,505576,4878,2023-05-01,34,False
2828,522961,1137,2026-02-19,44,False
2829,505876,3013,2025-11-26,58,True
2830,504236,1603,2024-02-11,62,False
2831,523457,413,2025-12-05,72,False
2832,512170,2657,2025-06-10,26,True
2833,512170,2125,2026-12-11,73,False
2834,512170,2105,2023-01-01,9,True
2835,511519,3940,2022-04-15,59,False
2836,511519,4774,2025-09-08,66,False
2837,524792,4462,2023-04-07,25,True
2838,506389,2155,2025-12-10,6,True
2839,510040,3059,2024-02-22,38,True
2840,515992,2112,2022-02-13,79,True
2841,515992,4530,2025-04-17,12,True
2842,518442,2178,2026-09-11,6,True
2843,518442,2165,2025-04-15,66,True
2844,518442,4216,2022-03-29,5,True
2845,512995,2743,2024-03-28,79,False
2846,512995,2882,2026-04-30,69,True
2847,513885,1287,2025-01-02,57,True
2848,513885,2336,2025-01-26,78,True
2849,500702,3943,2022-12-15,59,False
2850,500702,3698,2022-08-06,54,False
2851,515944,864,2024-09-22,1,True
2852,519027,995,2024-07-01,23,True
2853,517446,4309,2026-03-01,75,True
2854,517446,3339,2024-10-17,42,False
2855,508311,1402,2025-06-14,20,True
2856,516598,526,2023-05-16,22,True
2857,501982,3530,2026-10-03,11,False
2858,504547,4427,2026-03-14,11,True
2859,504547,3400,2022-04-09,36,True
2860,522838,338,2022-04-06,79,True
2861,522838,2153,2022-01-31,83,True
2862,522838,4008,2025-02-08,63,False
2863,519272,224,2024-03-23,28,True
2864,508576,4464,2026-02-21,72,False
2865,510905,3664,2025-03-06,24,True
2866,510147,2997,2025-07-31,41,True
2867,516774,4585,2024-04-14,62,False
2868,519500,707,2025-12-08,36,True
