RecordID,CaseID,PersonID,Role
9734,3869,524322,Main Accused
9735,3869,523520,Main Accused
9736,3870,514398,Co-Accused
9737,3870,513506,Main Accused
9738,3870,500887,Co-Accused
9739,3870,513138,Co-Accused
9740,3871,516411,Main Accused
9741,3872,522522,Main Accused
9742,3872,520303,Co-Accused
9743,3873,519754,Co-Accused
9744,3873,518307,Main Accused
9745,3873,502169,Co-Accused
9746,3874,503588,Co-Accused
9747,3874,524620,Co-Accused
9748,3874,507974,Main Accused
9749,3875,520344,Co-Accused
9750,3875,504292,Co-Accused
9751,3875,521540,Main Accused
9752,3876,500524,Co-Accused
9753,3877,514449,Co-Accused
9754,3877,505645,Main Accused
9755,3878,502020,Co-Accused
9756,3878,517257,Main Accused
9757,3879,516757,Main Accused
9758,3879,503590,Main Accused
9759,3880,509232,Main Accused
9760,3880,522503,Co-Accused
9761,3880,522292,Co-Accused
9762,3880,510808,Main Accused
9763,3881,503518,Main Accused
9764,3881,524198,Main Accused
9765,3881,502559,Co-Accused
9766,3881,501923,Co-Accused
9767,3882,515776,Main Accused
9768,3883,506380,Main Accused
9769,3883,504905,Main Accused
9770,3884,514924,Main Accused
9771,3884,515729,Co-Accused
9772,3884,516128,Co-Accused
9773,3885,507173,Main Accused
9774,3885,510871,Co-Accused
9775,3885,500984,Co-Accused
9776,3886,522057,Co-Accused
9777,3887,516279,Co-Accused
9778,3887,512736,Main Accused
9779,3887,504822,Co-Accused
9780,3887,507016,Main Accused
9781,3888,501923,Main Accused
9782,3889,508616,Main Accused
9783,3889,510300,Co-Accused
9784,3889,509044,Main Accused
9785,3890,520592,Main Accused
9786,3890,509614,Main Accused
9787,3890,509809,Co-Accused
9788,3891,519491,Co-Accused
9789,3891,504041,Co-Accused
9790,3891,502598,Co-Accused
9791,3892,506958,Main Accused
9792,3893,510823,Main Accused
9793,3894,522225,Main Accused
9794,3894,513582,Co-Accused
9795,3894,504299,Co-Accused
9796,3895,501131,Main Accused
9797,3895,513855,Main Accused
9798,3895,502732,Co-Accused
9799,3896,516526,Main Accused
9800,3897,510145,Main Accused
9801,3897,521799,Main Accused
9802,3897,505153,Co-Accused
9803,3897,518891,Co-Accused
9804,3898,520034,Co-Accused
9805,3898,501615,Co-Accused
9806,3898,517929,Co-Accused
9807,3899,514717,Co-Accused
9808,3899,510139,Main Accused
9809,3899,516184,Co-Accused
9810,3899,509788,Co-Accused
9811,3900,510791,Main Accused
9812,3901,506955,Main Accused
9813,3901,505853,Co-Accused
9814,3901,523241,Main Accused
9815,3901,519479,Co-Accused
9816,3902,504428,Main Accused
9817,3902,504805,Main Accused
9818,3903,503527,Co-Accused
9819,3903,515225,Main Accused
9820,3903,524034,Main Accused
9821,3903,507966,Main Accused
9822,3904,518586,Co-Accused
9823,3905,511812,Main Accused
9824,3906,523624,Co-Accused
9825,3907,515155,Co-Accused
9826,3908,513342,Main Accused
9827,3908,515428,Co-Accused
9828,3909,514673,Main Accused
9829,3909,504272,Main Accused
9830,3909,514140,Main Accused
9831,3910,507438,Co-Accused
9832,3910,511368,Main Accused
9833,3910,513788,Co-Accused
9834,3911,511235,Main Accused
9835,3911,516445,Co-Accused
9836,3911,517143,Main Accused
9837,3911,520250,Co-Accused
9838,3912,515145,Main Accused
9839,3912,505906,Main Accused
9840,3913,513043,Main Accused
9841,3914,512529,Co-Accused
9842,3914,519645,Main Accused
9843,3915,514200,Main Accused
9844,3915,502063,Main Accused
9845,3916,517775,Co-Accused
9846,3917,500696,Main Accused
9847,3917,504974,Main Accused
9848,3918,518435,Main Accused
9849,3918,505073,Main Accused
9850,3918,517198,Co-Accused
9851,3919,523982,Main Accused
9852,3920,521249,Main Accused
9853,3920,503691,Main Accused
9854,3920,500150,Co-Accused
9855,3921,508409,Co-Accused
9856,3921,519545,Main Accused
9857,3922,521330,Co-Accused
9858,3922,507189,Co-Accused
9859,3923,507168,Co-Accused
9860,3923,521856,Co-Accused
9861,3923,510684,Main Accused
9862,3923,517536,Main Accused
9863,3924,512329,Main Accused
9864,3924,515652,Main Accused
9865,3925,511355,Co-Accused
9866,3925,511254,Co-Accused
9867,3925,508802,Co-Accused
9868,3925,517028,Co-Accused
9869,3926,509122,Co-Accused
9870,3926,509087,Main Accused
9871,3926,518757,Co-Accused
9872,3927,502836,Co-Accused
9873,3927,523279,Co-Accused
9874,3927,511308,Co-Accused
9875,3928,515896,Main Accused
9876,3928,519924,Main Accused
9877,3928,514632,Co-Accused
9878,3928,508489,Co-Accused
9879,3929,514543,Main Accused
9880,3929,509444,Main Accused
9881,3929,503583,Co-Accused
9882,3929,520722,Main Accused
9883,3930,514977,Co-Accused
9884,3930,503931,Main Accused
9885,3930,512921,Main Accused
9886,3930,511312,Co-Accused
9887,3931,519899,Co-Accused
9888,3932,515261,Main Accused
9889,3932,514176,Co-Accused
9890,3932,524199,Main Accused
9891,3932,510188,Main Accused
9892,3933,501410,Co-Accused
9893,3933,523133,Co-Accused
9894,3933,511869,Co-Accused
9895,3933,513597,Main Accused
9896,3934,520768,Main Accused
9897,3934,520492,Co-Accused
9898,3935,506213,Main Accused
9899,3935,510856,Main Accused
9900,3935,509878,Co-Accused
9901,3936,519533,Co-Accused
9902,3936,514817,Co-Accused
9903,3936,504232,Co-Accused
9904,3936,520312,Co-Accused
9905,3937,516775,Co-Accused
9906,3937,515231,Main Accused
9907,3937,505539,Main Accused
9908,3938,504716,Main Accused
9909,3938,521093,Co-Accused
9910,3938,511773,Main Accused
9911,3939,506576,Co-Accused
9912,3940,506518,Main Accused
9913,3940,502379,Main Accused
9914,3940,522917,Main Accused
9915,3940,524180,Main Accused
9916,3941,510634,Main Accused
9917,3941,523125,Main Accused
9918,3941,518672,Co-Accused
9919,3942,513115,Co-Accused
9920,3942,522683,Co-Accused
9921,3943,508802,Main Accused
9922,3944,509497,Co-Accused
9923,3944,505452,Main Accused
9924,3944,513305,Co-Accused
9925,3944,520767,Co-Accused
9926,3945,513245,Main Accused
9927,3945,509722,Co-Accused
9928,3945,505744,Co-Accused
9929,3945,524563,Co-Accused
9930,3946,505605,Main Accused
9931,3947,507805,Co-Accused
9932,3947,503977,Co-Accused
9933,3947,512631,Co-Accused
9934,3947,521903,Co-Accused
9935,3948,524033,Co-Accused
9936,3949,514523,Main Accused
9937,3949,521714,Main Accused
9938,3949,506814,Main Accused
9939,3950,513197,Co-Accused
9940,3951,505024,Co-Accused
9941,3952,501059,Co-Accused
9942,3952,524528,Co-Accused
9943,3952,509003,Main Accused
9944,3953,512004,Main Accused
9945,3953,519386,Main Accused
9946,3953,517958,Main Accused
9947,3954,523614,Co-Accused
9948,3955,513571,Main Accused
9949,3955,504328,Main Accused
9950,3955,518613,Main Accused
9951,3956,517453,Main Accused
9952,3957,510933,Co-Accused
9953,3958,506664,Main Accused
9954,3958,511531,Main Accused
9955,3958,510845,Co-Accused
9956,3959,517331,Main Accused
9957,3959,508076,Main Accused
9958,3959,518896,Main Accused
9959,3960,517856,Co-Accused
9960,3960,506847,Co-Accused
9961,3960,518679,Co-Accused
9962,3960,512835,Co-Accused
9963,3961,516343,Main Accused
9964,3961,506569,Co-Accused
9965,3962,501031,Main Accused
9966,3962,522711,Main Accused
9967,3963,506435,Co-Accused
9968,3964,509468,Main Accused
9969,3964,510954,Co-Accused
9970,3964,507597,Main Accused
9971,3965,501830,Co-Accused
9972,3965,518725,Co-Accused
9973,3965,514689,Co-Accused
9974,3965,519463,Co-Accused
9975,3966,523511,Co-Accused
9976,3966,523941,Main Accused
9977,3966,505960,Main Accused
9978,3966,515516,Main Accused
9979,3967,514297,Co-Accused
9980,3967,503786,Co-Accused
9981,3967,510652,Co-Accused
9982,3968,511049,Main Accused
9983,3968,507591,Co-Accused
9984,3968,506047,Main Accused
9985,3968,524029,Main Accused
9986,3969,507992,Co-Accused
9987,3969,517870,Co-Accused
9988,3969,515516,Main Accused
9989,3969,507196,Main Accused
9990,3970,517615,Main Accused
9991,3970,524552,Co-Accused
9992,3971,505227,Co-Accused
9993,3971,507817,Main Accused
9994,3972,500551,Main Accused
9995,3972,522767,Main Accused
9996,3973,517879,Main Accused
9997,3973,510498,Co-Accused
9998,3973,507236,Co-Accused
9999,3973,522966,Co-Accused
10000,3974,523127,Co-Accused
10001,3974,512867,Co-Accused
10002,3974,501289,Co-Accused
10003,3974,511294,Main Accused
10004,3975,512600,Main Accused
10005,3975,509731,Main Accused
10006,3976,517217,Main Accused
10007,3976,500374,Co-Accused
10008,3976,505229,Main Accused
10009,3976,510684,Main Accused
10010,3977,523435,Co-Accused
10011,3977,502797,Co-Accused
10012,3978,518177,Co-Accused
10013,3978,500763,Main Accused
10014,3979,500313,Main Accused
10015,3979,508271,Co-Accused
10016,3980,507920,Main Accused
10017,3980,516839,Co-Accused
10018,3980,514368,Main Accused
10019,3980,524286,Main Accused
10020,3981,517933,Main Accused
10021,3981,510337,Main Accused
10022,3982,520717,Co-Accused
10023,3983,509752,Main Accused
10024,3983,506246,Co-Accused
10025,3983,514307,Co-Accused
10026,3983,511207,Co-Accused
10027,3984,518693,Main Accused
10028,3984,524242,Main Accused
10029,3984,511045,Co-Accused
10030,3984,513664,Co-Accused
10031,3985,512967,Main Accused
10032,3985,522637,Main Accused
10033,3985,503312,Main Accused
10034,3985,511624,Main Accused
10035,3986,515039,Co-Accused
10036,3986,513494,Co-Accused
10037,3987,515510,Main Accused
10038,3987,521824,Co-Accused
10039,3987,509582,Co-Accused
10040,3987,511359,Main Accused
10041,3988,505698,Main Accused
10042,3988,504479,Co-Accused
10043,3988,507665,Main Accused
10044,3988,511425,Co-Accused
10045,3989,517739,Co-Accused
10046,3989,510424,Main Accused
10047,3990,515408,Co-Accused
10048,3990,511958,Main Accused
10049,3990,506358,Main Accused
10050,3990,516522,Main Accused
10051,3991,516184,Main Accused
10052,3991,514579,Main Accused
10053,3992,523105,Co-Accused
10054,3992,502882,Main Accused
10055,3992,518824,Main Accused
10056,3993,515157,Main Accused
10057,3993,503453,Co-Accused
10058,3994,505448,Main Accused
10059,3994,523430,Co-Accused
10060,3994,502107,Main Accused
10061,3995,517794,Main Accused
10062,3996,519350,Main Accused
10063,3997,512581,Co-Accused
10064,3998,504515,Main Accused
10065,3999,508837,Main Accused
10066,4000,502154,Co-Accused
10067,4000,524614,Main Accused
10068,4000,502334,Main Accused
10069,4000,504343,Main Accused
10070,4001,520691,Main Accused
10071,4002,514694,Co-Accused
10072,4003,502481,Main Accused
10073,4003,501904,Co-Accused
10074,4004,518271,Co-Accused
10075,4005,508232,Co-Accused
10076,4005,520117,Co-Accused
10077,4005,506002,Main Accused
10078,4006,524644,Co-Accused
10079,4007,522447,Co-Accused
10080,4007,511421,Co-Accused
10081,4007,508430,Co-Accused
10082,4008,522658,Co-Accused
10083,4008,519597,Main Accused
10084,4008,512576,Main Accused
10085,4008,500961,Main Accused
10086,4009,503603,Main Accused
10087,4010,507841,Main Accused
10088,4011,507415,Main Accused
10089,4011,515631,Main Accused
10090,4011,523516,Co-Accused
10091,4011,514321,Main Accused
10092,4012,506117,Main Accused
10093,4013,506764,Main Accused
10094,4013,501791,Main Accused
10095,4014,518700,Co-Accused
10096,4014,502728,Co-Accused
10097,4014,503751,Co-Accused
10098,4014,518024,Co-Accused
10099,4015,522524,Co-Accused
10100,4015,501788,Main Accused
10101,4015,520205,Co-Accused
10102,4015,514161,Co-Accused
10103,4016,506708,Co-Accused
10104,4017,511848,Co-Accused
10105,4017,518715,Co-Accused
10106,4017,519540,Main Accused
10107,4018,502933,Co-Accused
10108,4018,507868,Main Accused
10109,4019,516932,Main Accused
10110,4019,500521,Co-Accused
10111,4019,520862,Main Accused
10112,4019,520841,Main Accused
10113,4020,521652,Main Accused
10114,4020,500786,Co-Accused
10115,4021,501045,Co-Accused
10116,4021,516672,Main Accused
10117,4021,516619,Co-Accused
10118,4022,517952,Co-Accused
10119,4022,509282,Co-Accused
10120,4022,510503,Main Accused
10121,4022,523089,Main Accused
10122,4023,524868,Co-Accused
10123,4024,515946,Co-Accused
10124,4024,518744,Co-Accused
10125,4024,507176,Main Accused
10126,4025,521670,Co-Accused
10127,4025,523314,Co-Accused
10128,4025,509290,Main Accused
10129,4025,505146,Co-Accused
10130,4026,512580,Main Accused
10131,4027,500070,Main Accused
10132,4027,520417,Main Accused
10133,4027,512258,Co-Accused
10134,4028,511192,Main Accused
10135,4028,502750,Co-Accused
10136,4029,513001,Co-Accused
10137,4029,503632,Co-Accused
10138,4030,512055,Co-Accused
10139,4031,511405,Co-Accused
10140,4032,500522,Co-Accused
10141,4032,508863,Main Accused
10142,4032,517671,Co-Accused
10143,4032,505863,Main Accused
10144,4033,513117,Co-Accused
10145,4034,501711,Co-Accused
10146,4034,510035,Main Accused
10147,4034,506428,Co-Accused
10148,4035,513929,Co-Accused
10149,4035,509996,Co-Accused
10150,4035,515283,Co-Accused
10151,4035,513975,Co-Accused
10152,4036,506074,Main Accused
10153,4036,508337,Co-Accused
10154,4036,506123,Main Accused
10155,4036,521454,Co-Accused
10156,4037,507003,Co-Accused
10157,4037,501471,Co-Accused
10158,4037,500326,Co-Accused
10159,4038,506724,Main Accused
10160,4038,523942,Main Accused
10161,4039,519790,Main Accused
10162,4039,512258,Co-Accused
10163,4040,513731,Co-Accused
10164,4040,519048,Main Accused
10165,4040,519122,Main Accused
10166,4040,500120,Co-Accused
10167,4041,505768,Co-Accused
10168,4041,523581,Main Accused
10169,4041,513838,Main Accused
10170,4042,502285,Main Accused
10171,4043,508518,Co-Accused
10172,4043,516208,Main Accused
10173,4044,519915,Main Accused
10174,4045,523580,Main Accused
10175,4045,516810,Co-Accused
10176,4045,520454,Co-Accused
10177,4045,513568,Main Accused
10178,4046,500789,Co-Accused
10179,4047,514769,Co-Accused
10180,4047,505155,Main Accused
10181,4047,508779,Main Accused
10182,4047,518106,Co-Accused
10183,4048,510878,Main Accused
10184,4048,521925,Co-Accused
10185,4048,515175,Co-Accused
10186,4048,508501,Main Accused
10187,4049,509863,Co-Accused
10188,4050,516576,Co-Accused
10189,4050,502492,Main Accused
10190,4050,508524,Co-Accused
10191,4051,506209,Co-Accused
10192,4052,514184,Main Accused
10193,4052,512701,Co-Accused
10194,4053,510604,Main Accused
10195,4053,521269,Co-Accused
10196,4053,513902,Main Accused
10197,4054,508322,Main Accused
10198,4054,512992,Main Accused
10199,4055,518849,Main Accused
10200,4056,510076,Main Accused
10201,4056,515494,Main Accused
10202,4057,500023,Co-Accused
10203,4057,510947,Co-Accused
10204,4057,515176,Co-Accused
10205,4058,515441,Co-Accused
10206,4058,508097,Co-Accused
10207,4059,508936,Co-Accused
10208,4060,502901,Co-Accused
10209,4061,510163,Co-Accused
10210,4061,515727,Co-Accused
10211,4062,504502,Co-Accused
10212,4062,515867,Co-Accused
10213,4062,503813,Main Accused
10214,4062,519449,Main Accused
10215,4063,516841,Co-Accused
10216,4063,520452,Main Accused
10217,4063,505033,Main Accused
10218,4063,505792,Main Accused
10219,4064,512684,Co-Accused
10220,4064,514974,Co-Accused
10221,4064,515902,Co-Accused
10222,4064,516217,Main Accused
10223,4065,506448,Co-Accused
10224,4066,511024,Main Accused
10225,4066,512144,Main Accused
10226,4066,516322,Main Accused
10227,4066,510247,Co-Accused
10228,4067,508047,Main Accused
10229,4067,500992,Co-Accused
10230,4067,506940,Co-Accused
10231,4067,521064,Main Accused
10232,4068,524562,Main Accused
10233,4068,506373,Co-Accused
10234,4068,500006,Co-Accused
10235,4069,509380,Main Accused
10236,4069,518356,Co-Accused
10237,4069,515453,Co-Accused
10238,4069,513523,Co-Accused
10239,4070,522872,Co-Accused
10240,4071,510504,Main Accused
10241,4071,512530,Co-Accused
10242,4072,517816,Main Accused
10243,4072,512199,Co-Accused
10244,4072,517686,Co-Accused
10245,4072,513551,Co-Accused
10246,4073,502040,Co-Accused
10247,4073,516558,Main Accused
10248,4073,507481,Main Accused
10249,4073,503132,Main Accused
10250,4074,510902,Co-Accused
10251,4074,512867,Main Accused
10252,4074,504954,Main Accused
10253,4074,509553,Main Accused
10254,4075,520446,Co-Accused
10255,4076,503785,Main Accused
10256,4076,513637,Main Accused
10257,4077,516161,Main Accused
10258,4077,509591,Main Accused
10259,4077,522809,Co-Accused
10260,4078,510567,Main Accused
10261,4078,521789,Main Accused
10262,4079,516975,Main Accused
10263,4079,515914,Co-Accused
10264,4079,524200,Main Accused
10265,4080,517026,Main Accused
10266,4080,504422,Main Accused
10267,4081,522213,Main Accused
10268,4081,519732,Co-Accused
10269,4082,512774,Co-Accused
10270,4083,524253,Main Accused
10271,4083,516928,Main Accused
10272,4083,522417,Main Accused
10273,4083,521996,Main Accused
10274,4084,512140,Main Accused
10275,4085,513131,Main Accused
10276,4085,513951,Co-Accused
10277,4085,512403,Main Accused
10278,4086,520619,Co-Accused
10279,4087,510659,Main Accused
10280,4087,523630,Main Accused
10281,4087,507121,Main Accused
10282,4087,507206,Co-Accused
10283,4088,510965,Main Accused
10284,4089,507298,Main Accused
10285,4090,512550,Main Accused
10286,4090,507647,Co-Accused
10287,4090,501381,Main Accused
10288,4090,500286,Main Accused
10289,4091,507787,Main Accused
10290,4091,520498,Co-Accused
10291,4091,521692,Co-Accused
10292,4092,505893,Co-Accused
10293,4092,504002,Main Accused
10294,4093,521946,Co-Accused
10295,4093,521499,Co-Accused
10296,4094,502178,Co-Accused
10297,4094,514548,Co-Accused
10298,4094,507529,Main Accused
10299,4094,511940,Main Accused
10300,4095,518497,Co-Accused
10301,4095,517173,Main Accused
10302,4095,520187,Main Accused
10303,4096,511718,Main Accused
10304,4096,511889,Main Accused
10305,4097,508832,Co-Accused
10306,4097,503106,Co-Accused
10307,4097,503530,Co-Accused
10308,4098,509694,Co-Accused
10309,4098,521557,Co-Accused
10310,4098,521356,Main Accused
10311,4099,520652,Main Accused
10312,4100,513784,Main Accused
10313,4100,502880,Main Accused
10314,4100,502280,Main Accused
10315,4100,519187,Co-Accused
10316,4101,516811,Co-Accused
10317,4102,506908,Main Accused
10318,4102,515837,Co-Accused
10319,4102,511390,Main Accused
10320,4103,508758,Co-Accused
10321,4103,516978,Co-Accused
10322,4103,501461,Main Accused
10323,4103,515855,Co-Accused
10324,4104,510812,Co-Accused
10325,4105,523175,Main Accused
10326,4105,507583,Co-Accused
10327,4105,522967,Main Accused
10328,4105,518806,Main Accused
10329,4106,513217,Main Accused
10330,4106,511897,Co-Accused
10331,4106,516205,Co-Accused
10332,4107,516776,Main Accused
10333,4107,509470,Main Accused
10334,4107,508051,Main Accused
10335,4107,518904,Co-Accused
10336,4108,516130,Main Accused
10337,4108,507787,Main Accused
10338,4109,505314,Co-Accused
10339,4109,507857,Co-Accused
10340,4109,523280,Main Accused
10341,4109,500229,Co-Accused
10342,4110,501843,Co-Accused
10343,4111,524325,Main Accused
10344,4111,508548,Co-Accused
10345,4111,517520,Main Accused
10346,4112,514598,Main Accused
10347,4112,510460,Main Accused
10348,4112,515470,Co-Accused
10349,4112,500654,Main Accused
10350,4113,520872,Main Accused
10351,4114,524541,Co-Accused
10352,4114,514328,Main Accused
10353,4114,518525,Co-Accused
10354,4115,508033,Main Accused
10355,4115,509249,Co-Accused
10356,4116,511067,Co-Accused
10357,4116,503875,Main Accused
10358,4116,503153,Co-Accused
10359,4116,517471,Main Accused
10360,4117,517917,Co-Accused
10361,4117,520938,Co-Accused
10362,4117,509194,Main Accused
10363,4117,501611,Co-Accused
10364,4118,520516,Main Accused
10365,4119,513148,Main Accused
10366,4119,505010,Main Accused
10367,4119,507183,Main Accused
10368,4120,513478,Main Accused
10369,4120,504790,Main Accused
10370,4121,517718,Main Accused
10371,4121,517971,Co-Accused
10372,4121,508859,Co-Accused
10373,4121,501587,Co-Accused
10374,4122,503325,Co-Accused
10375,4122,521098,Main Accused
10376,4122,520309,Main Accused
10377,4123,515730,Co-Accused
10378,4124,518205,Co-Accused
10379,4124,524954,Co-Accused
10380,4125,506210,Co-Accused
10381,4125,511526,Co-Accused
10382,4126,510909,Co-Accused
10383,4126,515909,Co-Accused
10384,4126,505297,Co-Accused
10385,4126,520941,Main Accused
10386,4127,508915,Co-Accused
10387,4127,515590,Main Accused
10388,4127,514601,Co-Accused
10389,4127,507950,Co-Accused
10390,4128,501804,Co-Accused
10391,4128,515253,Main Accused
10392,4128,502877,Main Accused
10393,4128,518027,Co-Accused
10394,4129,504706,Main Accused
10395,4129,504314,Co-Accused
10396,4129,505772,Main Accused
10397,4129,520286,Main Accused
10398,4130,514358,Co-Accused
10399,4130,518706,Co-Accused
10400,4131,520038,Co-Accused
10401,4132,505764,Co-Accused
10402,4132,523322,Main Accused
10403,4133,523933,Co-Accused
10404,4134,504811,Co-Accused
10405,4134,522127,Co-Accused
10406,4134,503778,Main Accused
10407,4135,525000,Co-Accused
10408,4135,518374,Main Accused
10409,4135,518803,Main Accused
10410,4136,513717,Co-Accused
10411,4137,509072,Main Accused
10412,4137,502427,Co-Accused
10413,4137,520119,Main Accused
10414,4137,508431,Co-Accused
10415,4138,507030,Main Accused
10416,4139,509623,Co-Accused
10417,4139,524764,Main Accused
10418,4140,515573,Co-Accused
10419,4140,505518,Co-Accused
10420,4141,512873,Main Accused
10421,4141,512416,Co-Accused
10422,4141,515761,Co-Accused
10423,4142,508442,Co-Accused
10424,4143,518193,Co-Accused
10425,4144,515262,Co-Accused
10426,4145,523789,Co-Accused
10427,4145,518531,Main Accused
10428,4145,512898,Main Accused
10429,4146,502443,Co-Accused
10430,4147,511286,Co-Accused
10431,4147,511756,Co-Accused
10432,4148,516682,Co-Accused
10433,4148,522295,Co-Accused
10434,4148,506538,Co-Accused
10435,4149,507373,Co-Accused
10436,4149,519027,Main Accused
10437,4149,522877,Main Accused
10438,4149,509130,Main Accused
10439,4150,521562,Main Accused
10440,4151,507944,Main Accused
10441,4151,500136,Co-Accused
10442,4151,504028,Main Accused
10443,4151,505661,Co-Accused
10444,4152,502131,Co-Accused
10445,4153,506376,Co-Accused
10446,4154,510113,Co-Accused
10447,4155,509976,Co-Accused
10448,4155,510127,Main Accused
10449,4155,502049,Co-Accused
10450,4156,510399,Co-Accused
10451,4156,509244,Co-Accused
10452,4157,500397,Co-Accused
10453,4158,502402,Main Accused
10454,4158,510750,Main Accused
10455,4158,506966,Main Accused
10456,4159,506741,Main Accused
10457,4159,501000,Main Accused
10458,4159,517283,Main Accused
10459,4160,522232,Co-Accused
10460,4160,511527,Main Accused
10461,4160,509072,Main Accused
10462,4161,515129,Co-Accused
10463,4161,501376,Co-Accused
10464,4162,517155,Main Accused
10465,4163,505493,Main Accused
10466,4164,501764,Main Accused
10467,4164,512306,Main Accused
10468,4164,523402,Co-Accused
10469,4165,516803,Co-Accused
10470,4165,515090,Main Accused
10471,4165,510640,Co-Accused
10472,4166,515254,Main Accused
10473,4166,502987,Main Accused
10474,4167,513332,Co-Accused
10475,4168,504831,Co-Accused
10476,4168,522076,Main Accused
10477,4169,506840,Co-Accused
10478,4169,511929,Main Accused
10479,4169,512186,Co-Accused
10480,4170,514048,Co-Accused
10481,4171,510710,Co-Accused
10482,4171,514020,Co-Accused
10483,4171,524408,Main Accused
10484,4171,514791,Co-Accused
10485,4172,517994,Co-Accused
10486,4172,501949,Co-Accused
10487,4173,513246,Main Accused
10488,4173,518038,Main Accused
10489,4174,501860,Co-Accused
10490,4174,507866,Main Accused
10491,4175,503089,Main Accused
10492,4175,500880,Co-Accused
10493,4175,513690,Co-Accused
10494,4176,524614,Co-Accused
10495,4176,520387,Main Accused
10496,4176,517772,Co-Accused
10497,4176,514009,Main Accused
10498,4177,521935,Co-Accused
10499,4177,516606,Main Accused
10500,4177,508379,Main Accused
10501,4178,508600,Co-Accused
10502,4178,506131,Co-Accused
10503,4178,501785,Main Accused
10504,4178,521878,Co-Accused
10505,4179,516724,Co-Accused
10506,4179,502968,Co-Accused
10507,4179,507622,Co-Accused
10508,4180,502816,Co-Accused
10509,4180,518907,Co-Accused
10510,4180,506307,Co-Accused
10511,4180,516012,Co-Accused
10512,4181,500009,Co-Accused
10513,4181,503694,Main Accused
10514,4181,514253,Main Accused
10515,4182,504764,Co-Accused
10516,4182,522328,Co-Accused
10517,4182,520885,Main Accused
10518,4183,517753,Main Accused
10519,4183,503974,Co-Accused
10520,4183,502940,Main Accused
10521,4183,519120,Co-Accused
10522,4184,501441,Co-Accused
10523,4185,521094,Main Accused
10524,4185,507100,Co-Accused
10525,4185,524197,Main Accused
10526,4185,505332,Co-Accused
10527,4186,512879,Co-Accused
10528,4186,523359,Co-Accused
10529,4187,518589,Main Accused
10530,4187,522191,Co-Accused
10531,4188,517899,Main Accused
10532,4188,522252,Main Accused
10533,4189,521698,Main Accused
10534,4189,524538,Co-Accused
10535,4189,509450,Main Accused
10536,4189,500516,Main Accused
10537,4190,513711,Co-Accused
10538,4191,520938,Main Accused
10539,4191,512318,Co-Accused
10540,4191,502170,Main Accused
10541,4192,524882,Co-Accused
10542,4192,509757,Co-Accused
10543,4193,506256,Co-Accused
10544,4193,523172,Main Accused
10545,4193,515600,Co-Accused
10546,4193,513568,Main Accused
10547,4194,517834,Co-Accused
10548,4194,506850,Co-Accused
10549,4194,521421,Main Accused
10550,4194,520705,Main Accused
10551,4195,517506,Co-Accused
10552,4195,519465,Co-Accused
10553,4195,515057,Co-Accused
10554,4195,511981,Main Accused
10555,4196,507061,Co-Accused
10556,4196,515375,Main Accused
10557,4196,524958,Co-Accused
10558,4196,507020,Main Accused
10559,4197,514525,Co-Accused
10560,4197,516463,Main Accused
10561,4197,503791,Main Accused
10562,4198,517900,Main Accused
10563,4198,518184,Main Accused
10564,4198,515258,Main Accused
10565,4198,500782,Main Accused
10566,4199,504190,Main Accused
10567,4199,509609,Co-Accused
10568,4199,523208,Co-Accused
10569,4200,512839,Co-Accused
10570,4201,514010,Main Accused
10571,4201,516707,Main Accused
10572,4201,502030,Co-Accused
10573,4202,521877,Co-Accused
10574,4202,504577,Main Accused
10575,4202,516017,Main Accused
10576,4203,515490,Co-Accused
10577,4203,524502,Co-Accused
10578,4203,500059,Main Accused
10579,4203,501212,Main Accused
10580,4204,506280,Main Accused
10581,4204,518317,Co-Accused
10582,4204,500829,Main Accused
10583,4204,515896,Main Accused
10584,4205,506164,Main Accused
10585,4205,518756,Co-Accused
10586,4205,512346,Main Accused
10587,4205,510062,Co-Accused
10588,4206,511267,Main Accused
10589,4206,509111,Main Accused
10590,4206,521688,Co-Accused
10591,4206,508684,Main Accused
10592,4207,513161,Co-Accused
10593,4207,515949,Co-Accused
10594,4208,508922,Main Accused
10595,4208,503155,Main Accused
10596,4208,500788,Co-Accused
10597,4208,520181,Main Accused
10598,4209,507724,Co-Accused
10599,4209,513913,Co-Accused
10600,4210,502922,Co-Accused
10601,4210,524385,Main Accused
10602,4211,510917,Main Accused
10603,4212,511777,Co-Accused
10604,4213,523007,Co-Accused
10605,4213,524158,Co-Accused
10606,4214,502439,Co-Accused
10607,4215,523861,Main Accused
10608,4216,523268,Co-Accused
10609,4216,505440,Co-Accused
10610,4217,513850,Co-Accused
10611,4217,509159,Main Accused
10612,4218,519398,Co-Accused
10613,4218,505299,Main Accused
10614,4218,513832,Main Accused
10615,4219,516609,Co-Accused
10616,4219,510161,Co-Accused
10617,4219,509891,Co-Accused
10618,4220,506595,Main Accused
10619,4220,500145,Main Accused
10620,4220,515999,Co-Accused
10621,4220,519249,Main Accused
10622,4221,508151,Main Accused
10623,4221,512896,Main Accused
10624,4222,503232,Main Accused
10625,4222,510059,Co-Accused
10626,4222,504640,Co-Accused
10627,4223,524433,Co-Accused
10628,4223,524083,Co-Accused
10629,4223,509145,Main Accused
10630,4224,523790,Main Accused
10631,4224,524679,Co-Accused
10632,4225,508273,Main Accused
10633,4225,520516,Co-Accused
10634,4226,522120,Main Accused
