VehicleID,RegistrationNumber,OwnerPersonID,VehicleType,Brand,Color,ManufactureYear,IsStolen
21608,KA09QF6512,523838,Truck,Toyota,Yellow,2017,True
21609,KA02BM7469,523840,Car,Tata,Silver,2016,True
21610,KA04VY5702,523841,Car,Bajaj,Blue,2013,True
21611,KA02TO5669,523841,Car,Kia,Silver,2011,False
21612,KA01RO5403,523842,Van,TVS,Grey,2018,False
21613,KA05DP6475,523842,Car,Mahindra,White,2016,False
21614,KA19BX3178,523843,Truck,TVS,Black,2023,False
21615,KA03PI3375,523846,Motorcycle,Hyundai,Blue,2015,False
21616,KA01EA2092,523847,Truck,Toyota,Green,2019,False
21617,KA04OU5081,523847,Auto Rickshaw,Bajaj,Yellow,2018,False
21618,KA11CJ8434,523848,Auto Rickshaw,Mahindra,Silver,2024,False
21619,KA02GV6345,523852,Bus,TVS,Blue,2022,True
21620,KA04SO2082,523856,Car,TVS,Yellow,2024,False
21621,KA02PN4783,523860,Bus,Hyundai,Blue,2010,False
21622,KA02ZC4923,523860,Bus,Kia,Green,2011,False
21623,KA11XW1419,523863,Auto Rickshaw,Honda,Green,2018,False
21624,KA03RD6875,523863,Van,Hyundai,White,2023,False
21625,KA09HF1212,523864,Scooter,Tata,Black,2012,False
21626,KA04TZ8139,523867,SUV,Tata,White,2018,False
21627,KA02EO5935,523867,Motorcycle,Hyundai,Silver,2014,False
21628,KA19PP9410,523868,Scooter,Tata,Green,2025,False
21629,KA11LN2559,523868,Truck,Toyota,Red,2018,True
21630,KA19LN1317,523869,Car,Kia,Red,2021,False
21631,KA04GS4763,523869,Bus,Hyundai,Green,2021,False
21632,KA09AU9116,523872,Van,Maruti Suzuki,Black,2025,False
21633,KA04ZY5692,523873,Truck,Kia,Yellow,2023,False
21634,KA01CC6962,523874,Bus,Mahindra,Red,2009,False
21635,KA01WU1590,523874,Scooter,Hero,Yellow,2017,False
21636,KA04DY5091,523876,Scooter,Royal Enfield,Silver,2015,False
21637,KA01WV1432,523877,Motorcycle,TVS,Green,2011,False
21638,KA11XD2915,523880,Van,Tata,Silver,2022,False
21639,KA02ZP1182,523881,Truck,Toyota,Silver,2023,False
21640,KA02ZF5900,523881,Bus,Tata,Yellow,2023,False
21641,KA05PE2178,523885,Auto Rickshaw,Hero,Blue,2016,False
21642,KA04ES9809,523886,Bus,Maruti Suzuki,Yellow,2025,False
21643,KA03ZE5514,523887,Motorcycle,Kia,Silver,2010,True
21644,KA09MG5320,523887,Truck,Hyundai,Silver,2022,False
21645,KA11EW6519,523888,Auto Rickshaw,Mahindra,White,2022,False
21646,KA04FA5410,523888,Scooter,Bajaj,Green,2011,False
21647,KA04RK5309,523891,Truck,Bajaj,Silver,2016,False
21648,KA01MP5839,523891,SUV,Hero,Silver,2020,False
21649,KA19DB4563,523894,Car,Maruti Suzuki,White,2008,False
21650,KA01XL9410,523899,Auto Rickshaw,Royal Enfield,Grey,2009,False
21651,KA03MN1628,523899,Car,Royal Enfield,Green,2013,False
21652,KA04IL3015,523900,Van,Mahindra,Yellow,2011,False
21653,KA04KC6549,523901,Bus,Hero,Black,2018,False
21654,KA05CJ9133,523901,Truck,Mahindra,Grey,2011,False
21655,KA09CL5188,523903,Auto Rickshaw,Toyota,Grey,2020,False
21656,KA03FZ7581,523903,Motorcycle,Hero,Blue,2019,False
21657,KA05LD3818,523904,SUV,Toyota,Blue,2020,False
21658,KA09UV5582,523908,Car,Kia,Green,2018,False
21659,KA02KV2011,523912,Auto Rickshaw,Hyundai,Blue,2012,True
21660,KA03CO5222,523912,Van,TVS,Grey,2011,False
21661,KA19YI9511,523913,Motorcycle,TVS,Red,2019,False
21662,KA02VK3144,523913,Van,Hyundai,White,2008,False
21663,KA05RB1378,523914,Van,TVS,White,2020,False
21664,KA03DO4484,523914,Motorcycle,TVS,Green,2019,False
21665,KA03JP3604,523915,Car,Toyota,Grey,2012,True
21666,KA09WR5777,523917,Motorcycle,Hero,Black,2010,True
21667,KA02ZE8729,523917,Motorcycle,TVS,Silver,2025,False
21668,KA03EI3970,523920,Scooter,Tata,Black,2018,False
21669,KA05WZ7592,523920,Car,Bajaj,Blue,2012,False
21670,KA02AX9997,523921,SUV,Hero,Silver,2024,True
21671,KA02RI8296,523921,Auto Rickshaw,Toyota,Black,2020,True
21672,KA01EA8743,523924,Truck,Mahindra,White,2009,True
21673,KA01MU9189,523927,Bus,Toyota,Green,2008,False
21674,KA04RM8882,523927,Truck,Kia,Silver,2023,True
21675,KA01VW6796,523928,Car,Hero,Yellow,2008,True
21676,KA02PQ5949,523929,SUV,Toyota,Black,2021,True
21677,KA19QY7688,523929,Motorcycle,TVS,Green,2012,False
21678,KA05TK5809,523930,Auto Rickshaw,TVS,Black,2012,False
21679,KA02OZ3477,523930,Truck,Maruti Suzuki,Black,2017,False
21680,KA09YH5778,523931,Scooter,Toyota,Silver,2016,False
21681,KA09BX7589,523931,Bus,Toyota,Yellow,2023,True
21682,KA11MG9892,523932,SUV,Hyundai,Blue,2012,False
21683,KA01SQ6839,523932,Auto Rickshaw,Mahindra,Green,2014,False
21684,KA03BK6029,523934,Bus,Hyundai,Green,2010,False
21685,KA09RU7935,523934,Motorcycle,TVS,Grey,2021,False
21686,KA02OV2015,523937,Truck,Kia,Black,2020,False
21687,KA09LJ7744,523937,Van,Bajaj,Grey,2016,False
21688,KA05PT3249,523938,Scooter,Maruti Suzuki,White,2020,False
21689,KA03OT7587,523941,SUV,Maruti Suzuki,Silver,2011,False
21690,KA19KX8054,523942,Van,Kia,White,2023,True
21691,KA19HS3663,523943,Motorcycle,Maruti Suzuki,Red,2012,False
21692,KA04EZ6910,523943,Van,Maruti Suzuki,Green,2022,False
21693,KA19AT4295,523944,Motorcycle,Toyota,Yellow,2016,True
21694,KA01WW6234,523944,Car,Bajaj,Grey,2018,False
21695,KA04CG3641,523945,Truck,Toyota,Red,2016,False
21696,KA19BJ3546,523945,Car,TVS,Black,2019,False
21697,KA09HC5878,523947,Scooter,Mahindra,Grey,2025,False
21698,KA04KS9991,523947,Bus,Tata,Green,2017,False
21699,KA05ML8152,523948,SUV,Royal Enfield,Green,2012,False
21700,KA02GU9337,523950,Van,Maruti Suzuki,Green,2008,True
21701,KA19SU1201,523950,Auto Rickshaw,Kia,Grey,2012,False
21702,KA11YU1887,523951,Bus,Royal Enfield,Yellow,2015,True
21703,KA02DW4120,523951,Scooter,Tata,Grey,2022,False
21704,KA03YM1044,523952,Auto Rickshaw,Toyota,Red,2016,True
21705,KA11TD3910,523952,Bus,Toyota,Green,2013,False
21706,KA02BK2439,523953,Car,Hero,Red,2013,False
21707,KA03NR9343,523953,Van,Honda,Black,2014,False
21708,KA01CJ4425,523955,Scooter,Toyota,Yellow,2025,False
21709,KA02JX2201,523955,Van,Hero,Green,2008,False
21710,KA09VT6945,523956,Auto Rickshaw,Maruti Suzuki,Yellow,2025,True
21711,KA04BU9404,523956,Van,Bajaj,Grey,2008,True
21712,KA09TS9999,523958,Bus,Honda,Blue,2020,True
21713,KA09VG3351,523964,Van,Maruti Suzuki,Green,2025,True
21714,KA09XL2148,523966,Motorcycle,Toyota,Blue,2015,True
21715,KA09SX7190,523966,Scooter,Hero,Silver,2013,False
21716,KA09YO8977,523968,Scooter,TVS,Red,2022,True
21717,KA02JP2777,523969,Truck,Honda,Red,2009,False
21718,KA09BL7782,523969,Car,TVS,Green,2020,False
21719,KA05QU6779,523970,SUV,Toyota,Blue,2016,False
21720,KA04UX8378,523971,Van,Hyundai,Silver,2017,False
21721,KA04HH1414,523971,Truck,Bajaj,Silver,2025,False
21722,KA02GF4294,523973,Bus,Hyundai,Silver,2011,True
21723,KA01NR8031,523973,SUV,TVS,Green,2025,False
21724,KA01PX7705,523975,SUV,Royal Enfield,Blue,2019,False
21725,KA02RU9975,523975,Scooter,Honda,Black,2008,True
21726,KA04UP1732,523976,Motorcycle,Hyundai,Green,2009,True
21727,KA09MQ8361,523977,Truck,Tata,Silver,2008,False
21728,KA09XQ4626,523977,Scooter,Hyundai,White,2015,False
21729,KA01OC3698,523979,Truck,Tata,Green,2018,True
21730,KA05TK6394,523982,Scooter,Tata,Grey,2019,False
21731,KA03EM4531,523983,Van,Royal Enfield,Red,2014,False
21732,KA01GX3975,523984,Bus,Toyota,Red,2020,False
21733,KA02RB2395,523985,Bus,Royal Enfield,Grey,2024,True
21734,KA04IM4527,523985,Van,Toyota,Silver,2012,False
21735,KA09VE4525,523986,Truck,Maruti Suzuki,Yellow,2013,True
21736,KA19ZC3971,523987,Van,TVS,Silver,2014,False
21737,KA19MM5795,523987,Car,Kia,White,2017,False
21738,KA02TN8913,523990,Car,Royal Enfield,Green,2021,True
21739,KA19WD2860,523990,SUV,Mahindra,Blue,2018,True
21740,KA11AM9302,523991,Truck,Tata,White,2011,False
21741,KA02BH3427,523991,Van,Mahindra,Grey,2022,True
21742,KA01QE9625,523995,Auto Rickshaw,TVS,Green,2023,False
21743,KA03TR8043,523996,Car,TVS,Black,2020,False
21744,KA02BT4806,523997,SUV,Tata,White,2009,False
21745,KA04XF5937,523997,Truck,Mahindra,Grey,2011,False
21746,KA03XG2517,523998,Auto Rickshaw,Hyundai,Silver,2008,True
21747,KA05YP6338,523998,Van,Maruti Suzuki,Black,2025,False
21748,KA09NL5984,524001,Scooter,Bajaj,Yellow,2010,True
21749,KA09GX7653,524002,SUV,Royal Enfield,Red,2011,True
21750,KA19QI8149,524003,Bus,Toyota,Grey,2019,False
21751,KA09QY6656,524003,Truck,Royal Enfield,Yellow,2014,False
21752,KA05QA7406,524004,Scooter,Tata,Blue,2008,False
21753,KA02GY3326,524004,Scooter,Hero,White,2024,False
21754,KA09NW6806,524009,Bus,Hyundai,Red,2024,False
21755,KA11PV1255,524010,Car,Royal Enfield,White,2017,False
21756,KA03LH3113,524011,Truck,Toyota,Black,2010,False
21757,KA02UV7975,524011,SUV,Hyundai,Grey,2024,False
21758,KA11TZ6779,524012,Car,TVS,Yellow,2011,False
21759,KA05HY6379,524012,Car,Hyundai,Green,2016,False
21760,KA19SS8540,524013,Motorcycle,Kia,Red,2018,False
21761,KA09CU3258,524013,Truck,Bajaj,Red,2017,False
21762,KA01RY7006,524014,SUV,Mahindra,Grey,2016,False
21763,KA01OE2841,524014,Car,Mahindra,Silver,2009,False
21764,KA01CQ5639,524015,Truck,Tata,White,2020,False
21765,KA19QQ7312,524017,Van,Honda,White,2011,False
21766,KA01BZ2373,524017,SUV,TVS,Black,2016,True
21767,KA19BQ1954,524020,Motorcycle,TVS,Red,2020,False
21768,KA11NK5804,524022,SUV,TVS,Green,2020,True
21769,KA01TU6351,524022,Scooter,Maruti Suzuki,Yellow,2018,True
21770,KA09YO6783,524023,Car,Bajaj,White,2023,False
21771,KA05BG3416,524023,Truck,Mahindra,Black,2015,False
21772,KA19YY5762,524024,Auto Rickshaw,Honda,Grey,2017,False
21773,KA19WD1892,524024,Truck,Tata,Red,2012,False
21774,KA19RK7757,524025,Motorcycle,TVS,Blue,2018,False
21775,KA04EE5120,524027,Auto Rickshaw,Maruti Suzuki,Grey,2025,True
21776,KA09KK1114,524027,Auto Rickshaw,Hyundai,Grey,2025,False
21777,KA03PD2694,524028,Truck,Hyundai,Black,2009,False
21778,KA11ST9686,524028,Car,Honda,Silver,2011,False
21779,KA03VR6503,524030,Truck,Tata,Green,2009,True
21780,KA05JU7360,524030,Motorcycle,Tata,White,2012,False
21781,KA02HJ6560,524033,Motorcycle,Toyota,White,2013,True
21782,KA11VG5867,524034,Car,Toyota,Grey,2021,False
21783,KA09CM2727,524036,Bus,Hero,Green,2010,False
21784,KA04RH4812,524036,Car,Bajaj,Red,2012,True
21785,KA01KO9782,524037,Motorcycle,Mahindra,Green,2021,True
21786,KA01OU5749,524040,Scooter,Royal Enfield,Black,2009,False
21787,KA05QI3054,524040,Van,Honda,Yellow,2010,True
21788,KA05KI6610,524043,Motorcycle,Hyundai,Yellow,2012,False
21789,KA19MW6844,524043,Van,Bajaj,Black,2025,False
21790,KA05VX6394,524044,Scooter,Hyundai,Grey,2021,True
21791,KA05CU5659,524044,Motorcycle,Kia,Blue,2022,False
21792,KA09XK6911,524046,Motorcycle,Toyota,Grey,2016,False
21793,KA01HY2702,524046,Motorcycle,Mahindra,Grey,2013,False
21794,KA05KD2201,524050,SUV,Tata,Yellow,2021,False
21795,KA05FE2293,524051,Scooter,Mahindra,Green,2018,False
21796,KA01LV6902,524053,Van,Hero,Grey,2022,False
21797,KA03TR6560,524055,Scooter,Toyota,Red,2011,False
21798,KA02MH8003,524058,Van,Toyota,Silver,2024,False
21799,KA05QX9490,524058,Motorcycle,Bajaj,White,2024,False
21800,KA02ZV5825,524063,Motorcycle,Toyota,Yellow,2019,False
21801,KA05ES5623,524064,Auto Rickshaw,Tata,Black,2025,True
21802,KA04GV6616,524066,Auto Rickshaw,Kia,Black,2016,True
21803,KA03TD2727,524067,Bus,TVS,Yellow,2018,True
21804,KA01WI8326,524067,Truck,Hero,Grey,2018,True
21805,KA01SK8044,524068,Scooter,Hyundai,Yellow,2023,False
21806,KA09ZK2742,524068,SUV,Toyota,Green,2015,False
21807,KA11FD2066,524069,Auto Rickshaw,Mahindra,White,2018,False
21808,KA02QU4078,524069,Motorcycle,TVS,Yellow,2025,True
21809,KA11XJ1723,524070,Bus,Toyota,Blue,2023,False
21810,KA19BC8314,524071,Motorcycle,Tata,Silver,2025,False
21811,KA05CO6482,524071,Motorcycle,Hero,Yellow,2021,False
21812,KA01RZ2644,524072,Bus,Mahindra,Yellow,2014,False
21813,KA01PP8685,524075,Car,Hero,Grey,2021,False
21814,KA05PX7984,524076,Motorcycle,Royal Enfield,Grey,2025,True
21815,KA19YC7341,524077,Auto Rickshaw,Royal Enfield,Blue,2015,True
21816,KA09LO6069,524077,Auto Rickshaw,Mahindra,Blue,2021,False
21817,KA01TH5856,524078,Scooter,Hyundai,Blue,2017,True
21818,KA19NE1559,524078,Truck,Kia,Red,2010,False
21819,KA05MM1317,524079,Van,Mahindra,Red,2015,False
21820,KA19TU5025,524079,Truck,Tata,Black,2014,False
21821,KA01VU6263,524081,SUV,Hyundai,Red,2024,False
21822,KA11OJ7245,524081,SUV,Hyundai,White,2013,False
21823,KA01LX8884,524083,Bus,Kia,Blue,2011,True
21824,KA05KE5542,524083,Van,Maruti Suzuki,Red,2021,False
21825,KA19PB2521,524084,Auto Rickshaw,Hero,Blue,2012,False
21826,KA02WH5194,524085,Motorcycle,Royal Enfield,Yellow,2020,False
21827,KA11BR8436,524087,Auto Rickshaw,Toyota,Blue,2012,False
21828,KA05HZ5163,524088,Auto Rickshaw,Honda,Green,2011,False
21829,KA02NJ4819,524089,Bus,Hero,Grey,2022,False
21830,KA01LZ9305,524089,Scooter,Hyundai,Green,2020,False
21831,KA03PE1657,524090,Truck,Toyota,Blue,2008,False
21832,KA01KR2181,524091,SUV,Honda,Grey,2023,False
21833,KA19QV3737,524092,Van,Honda,Silver,2018,False
21834,KA09PE2947,524092,Auto Rickshaw,TVS,Grey,2014,True
21835,KA11SY7543,524093,Truck,Tata,Black,2016,False
21836,KA09HV6656,524096,SUV,Toyota,White,2022,True
21837,KA04HU8411,524098,Car,Royal Enfield,Black,2017,False
21838,KA09IL7608,524100,Truck,Bajaj,White,2012,True
21839,KA01PN6768,524100,SUV,Bajaj,Yellow,2010,False
21840,KA04MH1242,524101,Car,Tata,Yellow,2021,False
21841,KA05OK4604,524101,Car,Toyota,White,2011,True
21842,KA04QI4627,524102,SUV,Tata,Blue,2020,False
21843,KA04TC5718,524102,Scooter,Tata,Silver,2020,False
21844,KA09WY7332,524103,Motorcycle,Toyota,Grey,2011,True
21845,KA01BB5754,524106,Van,Maruti Suzuki,White,2012,False
21846,KA04AV7193,524107,Auto Rickshaw,Mahindra,Black,2022,False
21847,KA02EB9375,524109,Car,Kia,Silver,2013,False
21848,KA01RA6122,524109,Scooter,Bajaj,Red,2024,False
21849,KA02TL5467,524110,Car,Hero,White,2023,False
21850,KA03GB1282,524113,Auto Rickshaw,Hyundai,Green,2019,False
21851,KA11AG4662,524114,Car,Mahindra,Black,2015,False
21852,KA03KY8524,524115,Truck,Kia,Red,2020,False
21853,KA01AN2681,524115,SUV,Royal Enfield,Red,2013,False
21854,KA19YS6864,524116,Car,Maruti Suzuki,Red,2011,False
21855,KA19FL4062,524118,Car,Royal Enfield,Silver,2017,False
21856,KA05ED2960,524118,Motorcycle,Toyota,Green,2018,False
21857,KA03XS7416,524119,SUV,Mahindra,Green,2022,False
21858,KA19TO4914,524119,Auto Rickshaw,Maruti Suzuki,Green,2013,False
21859,KA01YH5502,524120,Motorcycle,Tata,Black,2012,False
21860,KA03HW6648,524122,Van,Hyundai,Yellow,2015,False
21861,KA03LU4515,524122,Truck,Hyundai,Black,2024,False
21862,KA05US9019,524123,Car,Kia,Blue,2009,False
21863,KA05RI6147,524125,Auto Rickshaw,Honda,Blue,2021,False
21864,KA01RX2050,524128,Motorcycle,Mahindra,White,2022,False
21865,KA09NA4624,524131,SUV,Royal Enfield,Blue,2022,False
21866,KA09OD4903,524131,Auto Rickshaw,Honda,Black,2021,False
21867,KA04JY6103,524132,Auto Rickshaw,Toyota,Grey,2023,False
21868,KA01JX5122,524133,Scooter,Mahindra,White,2015,False
21869,KA09JL5515,524133,Van,Maruti Suzuki,Silver,2025,False
21870,KA05UL8392,524134,Car,TVS,Green,2011,False
21871,KA01CX3513,524136,SUV,Toyota,Grey,2022,False
21872,KA05YA8329,524138,SUV,Toyota,White,2021,False
21873,KA02YL6209,524144,Car,Maruti Suzuki,Silver,2024,False
21874,KA11VM7330,524144,Scooter,Hero,Blue,2019,False
21875,KA04RM5255,524149,Car,Royal Enfield,Red,2014,True
21876,KA04ZZ1531,524150,Scooter,Maruti Suzuki,Yellow,2022,False
21877,KA01PE6537,524151,Bus,Hyundai,Green,2015,False
21878,KA05TM9471,524151,Scooter,Maruti Suzuki,Black,2013,False
21879,KA05DM7225,524154,Auto Rickshaw,Toyota,Red,2013,False
21880,KA05BJ4506,524154,Truck,Bajaj,White,2015,False
21881,KA04OC6957,524156,Auto Rickshaw,Mahindra,Silver,2018,True
21882,KA03EP5953,524159,Car,Honda,Yellow,2009,True
21883,KA11JX3187,524159,SUV,Royal Enfield,Red,2010,False
21884,KA04MT5224,524160,Auto Rickshaw,Mahindra,White,2016,False
21885,KA01JZ5221,524160,Auto Rickshaw,Honda,Silver,2014,False
21886,KA19RO2638,524161,Scooter,Toyota,Grey,2008,True
21887,KA02MF4123,524161,Truck,Honda,Silver,2009,False
21888,KA01XN8489,524162,Auto Rickshaw,Hyundai,Silver,2018,False
21889,KA01SK5318,524163,Truck,Mahindra,Black,2022,False
21890,KA11OB7836,524164,Scooter,Toyota,Black,2011,True
21891,KA04DF5839,524166,Motorcycle,Bajaj,Silver,2023,True
21892,KA09CH1766,524166,Bus,Bajaj,Blue,2022,False
21893,KA03XI3769,524167,SUV,Bajaj,Red,2025,False
21894,KA04RC8755,524169,Bus,Kia,Black,2016,False
21895,KA04LO9029,524169,Car,TVS,Green,2016,False
21896,KA05GC9349,524170,SUV,Honda,Silver,2016,False
21897,KA02CC7614,524170,Truck,Hyundai,Silver,2021,False
21898,KA01ED9474,524172,Van,Maruti Suzuki,Black,2024,False
21899,KA01RF6401,524172,Truck,Honda,Yellow,2014,True
21900,KA05OV5022,524173,Auto Rickshaw,Kia,Red,2014,False
21901,KA03PO5797,524174,Van,Maruti Suzuki,Green,2025,False
21902,KA09DR1432,524174,SUV,Kia,Yellow,2018,False
21903,KA02ML7879,524175,SUV,Hyundai,Black,2024,False
21904,KA05YB7772,524176,Car,Mahindra,White,2009,False
21905,KA04KZ2468,524177,Van,Hyundai,Grey,2020,False
21906,KA04IV3660,524177,Auto Rickshaw,Honda,Red,2023,False
21907,KA19TG9532,524178,Auto Rickshaw,Kia,Red,2014,False
21908,KA02ND2002,524178,Bus,Honda,Yellow,2020,False
21909,KA04WU9999,524179,Motorcycle,Maruti Suzuki,Red,2016,False
21910,KA19QN3460,524180,Bus,Honda,Silver,2008,False
21911,KA11BU8280,524182,Motorcycle,Mahindra,Silver,2008,False
21912,KA11WX4483,524187,Scooter,Hyundai,Yellow,2010,False
21913,KA03TN1857,524187,Van,Tata,White,2023,False
21914,KA11FG5584,524188,Car,Tata,Red,2013,False
21915,KA19AI8049,524188,SUV,Hyundai,White,2015,True
21916,KA03PX9212,524189,Car,TVS,White,2008,False
21917,KA09QP5966,524189,Auto Rickshaw,Mahindra,Blue,2008,False
21918,KA11NI9367,524193,SUV,Kia,Red,2018,False
21919,KA04NT6550,524194,SUV,TVS,Red,2009,False
21920,KA11BN7897,524196,Truck,Kia,Blue,2011,False
21921,KA03HW4389,524196,Motorcycle,Honda,Blue,2017,False
21922,KA09JK8278,524198,Auto Rickshaw,Bajaj,White,2025,False
21923,KA09LL8774,524200,Van,Kia,Grey,2018,True
21924,KA05MF9752,524200,Bus,Honda,Red,2016,False
21925,KA11VO8786,524201,Van,Mahindra,Grey,2010,False
21926,KA02RA1263,524201,Auto Rickshaw,Bajaj,Blue,2019,True
21927,KA02TN6361,524202,Van,TVS,Blue,2010,False
21928,KA09QF8285,524203,Motorcycle,Kia,Silver,2020,True
21929,KA11TX9835,524203,Car,Mahindra,Grey,2025,False
21930,KA04EM8159,524213,SUV,Bajaj,Blue,2020,False
21931,KA09XW6880,524213,Bus,Maruti Suzuki,Yellow,2017,True
21932,KA05OY3353,524217,Bus,Hyundai,Yellow,2016,False
21933,KA04DC3174,524222,Motorcycle,Hyundai,Silver,2021,True
21934,KA01MW7713,524222,Van,Toyota,White,2011,False
21935,KA19UG4656,524223,Motorcycle,Honda,Yellow,2012,False
21936,KA01IQ8436,524223,Bus,Toyota,Green,2019,False
21937,KA03RX6883,524224,Scooter,Maruti Suzuki,Red,2013,False
21938,KA02OK9127,524226,Bus,Tata,Black,2025,False
21939,KA09ZT9916,524227,Bus,Tata,Blue,2024,True
21940,KA09GM8989,524227,Motorcycle,Toyota,Green,2013,True
21941,KA05WK1344,524228,Car,Toyota,Silver,2025,False
21942,KA05CU4205,524228,SUV,TVS,Black,2015,True
21943,KA05US1335,524229,SUV,Toyota,Red,2019,False
21944,KA02ND4460,524229,Car,Bajaj,Green,2020,True
21945,KA09TR4975,524230,Car,Maruti Suzuki,Blue,2012,False
21946,KA04SQ1043,524230,Car,Hero,Red,2015,False
21947,KA11ZA2157,524231,Auto Rickshaw,Tata,Silver,2013,False
21948,KA09LO4100,524232,Truck,Toyota,Yellow,2012,False
21949,KA19QY8357,524234,Van,Hyundai,Yellow,2010,False
21950,KA03JS9401,524235,Scooter,Honda,Blue,2025,False
21951,KA01EX3085,524235,Scooter,TVS,Yellow,2022,True
21952,KA04QQ2347,524236,Van,Mahindra,Blue,2009,True
21953,KA09ZX1169,524239,Car,Maruti Suzuki,Red,2009,True
21954,KA05NK4210,524239,SUV,Maruti Suzuki,Blue,2020,False
21955,KA02IB8256,524240,Auto Rickshaw,Honda,Silver,2017,False
21956,KA11JL2914,524241,Motorcycle,Toyota,Grey,2018,True
21957,KA02RZ9280,524241,Auto Rickshaw,Honda,Blue,2016,False
21958,KA09TY9597,524242,Scooter,Kia,Black,2012,False
21959,KA01PJ7693,524242,Motorcycle,Tata,Red,2008,False
21960,KA09AM4040,524244,Bus,TVS,Black,2014,True
21961,KA11WR3613,524246,Auto Rickshaw,Kia,Blue,2025,False
21962,KA05TG2711,524246,Car,Hero,Yellow,2024,False
21963,KA01PC1300,524252,SUV,Hyundai,Black,2025,False
21964,KA03HN8034,524255,Truck,Honda,Blue,2016,True
21965,KA19TF2153,524256,Car,Tata,Grey,2024,False
21966,KA02AP8485,524257,Bus,Hyundai,Yellow,2023,False
21967,KA01LO8216,524257,Motorcycle,Mahindra,White,2013,True
21968,KA05DF9789,524258,Bus,Tata,Red,2010,False
21969,KA04KP9689,524259,Truck,TVS,Green,2018,False
21970,KA19LE8664,524259,Car,Hero,Grey,2021,False
21971,KA01JS8569,524260,Motorcycle,TVS,Red,2024,True
21972,KA09BO8777,524260,Van,Tata,Black,2022,False
21973,KA02AP1623,524261,Scooter,Tata,Yellow,2014,False
21974,KA05RM3737,524263,Motorcycle,Kia,Silver,2009,False
21975,KA11XA9417,524263,Motorcycle,Bajaj,Grey,2022,False
21976,KA09HH8849,524264,SUV,Toyota,Blue,2012,False
21977,KA05GM7264,524265,Scooter,Kia,Red,2016,False
21978,KA19CJ2011,524265,Scooter,Kia,Yellow,2012,False
21979,KA02HO8133,524266,Truck,Honda,White,2011,True
21980,KA03BR5240,524266,Motorcycle,Tata,Silver,2019,True
21981,KA01AJ4341,524269,Van,TVS,Green,2024,False
21982,KA19ON8133,524270,Truck,Honda,Grey,2023,False
21983,KA19QX2919,524270,SUV,Tata,Red,2014,False
21984,KA04MP8985,524271,Van,TVS,Black,2016,False
21985,KA02QI5851,524271,Car,Hero,Green,2020,False
21986,KA01YT2210,524274,Motorcycle,Toyota,Green,2025,False
21987,KA09SI3486,524275,Scooter,Kia,Yellow,2013,False
21988,KA04XT1904,524275,Scooter,Honda,Yellow,2020,False
21989,KA09UW7049,524276,Truck,Mahindra,Black,2015,False
21990,KA04GE5192,524276,Car,Honda,Red,2016,False
21991,KA19RC5525,524277,Bus,Royal Enfield,Silver,2017,False
21992,KA19BV4109,524278,SUV,Tata,Red,2014,True
21993,KA03TS4414,524278,SUV,Mahindra,Silver,2013,False
21994,KA01UM9923,524281,Motorcycle,TVS,Green,2011,False
21995,KA11EW3488,524289,SUV,Mahindra,Grey,2015,False
21996,KA04YC9804,524289,Car,Maruti Suzuki,Red,2020,True
21997,KA01HK1149,524292,Van,Royal Enfield,White,2015,True
21998,KA03XJ2467,524292,SUV,Honda,Blue,2017,False
21999,KA09JK7090,524295,Bus,Hero,White,2012,False
22000,KA11CX8704,524297,SUV,TVS,Silver,2022,False
22001,KA02IC2907,524298,Van,Kia,Silver,2012,False
22002,KA09PD4880,524299,Van,Tata,Black,2018,False
22003,KA09KD5913,524299,Car,Toyota,Yellow,2020,False
22004,KA01HG4102,524302,Scooter,Tata,White,2010,False
22005,KA02OR3919,524302,Motorcycle,Maruti Suzuki,Silver,2017,True
22006,KA04CQ9889,524303,Van,Hero,White,2025,True
22007,KA05KW3250,524303,Motorcycle,Hero,Red,2023,False
22008,KA19CU6612,524305,Scooter,Hyundai,White,2020,False
22009,KA04NR2767,524305,Motorcycle,Tata,Yellow,2010,True
22010,KA11LD6807,524306,SUV,Hero,Grey,2023,False
22011,KA04XH2687,524307,Van,Maruti Suzuki,Black,2020,False
22012,KA04TV4344,524307,SUV,Kia,Green,2022,True
22013,KA11UT6019,524308,Bus,TVS,Black,2025,False
22014,KA05JK8543,524309,Bus,Hyundai,Green,2010,False
22015,KA03MY7312,524309,SUV,Toyota,White,2020,False
22016,KA05KH2718,524314,Motorcycle,TVS,Silver,2012,False
22017,KA01SK8318,524315,Car,Maruti Suzuki,White,2008,False
22018,KA19QF5653,524316,SUV,Hyundai,Black,2016,False
22019,KA01JD8881,524316,Auto Rickshaw,TVS,Yellow,2017,False
22020,KA02CV2100,524317,Bus,Royal Enfield,Black,2017,False
22021,KA09EV7714,524317,Auto Rickshaw,Maruti Suzuki,Red,2019,True
22022,KA09DX4824,524318,Truck,Tata,Green,2022,False
22023,KA05OA9037,524319,Scooter,Kia,White,2019,False
22024,KA11KJ6130,524319,Truck,Kia,Yellow,2021,False
22025,KA04RE9053,524320,Scooter,Honda,White,2010,False
22026,KA02CB3476,524322,Car,Mahindra,Yellow,2015,False
22027,KA09XC3946,524324,SUV,Mahindra,Grey,2019,False
22028,KA09SD4399,524324,Auto Rickshaw,Royal Enfield,Silver,2018,False
22029,KA04RF6605,524325,Van,Kia,Blue,2014,True
