WitnessID,CaseID,PersonID,WitnessType,StatementRecorded
8743,4304,503648,Expert Witness,True
8744,4305,514404,Eye Witness,False
8745,4305,511784,Eye Witness,True
8746,4305,500355,Circumstantial Witness,True
8747,4306,510354,Expert Witness,False
8748,4306,500218,Circumstantial Witness,False
8749,4306,514718,Eye Witness,True
8750,4306,516241,Circumstantial Witness,False
8751,4307,511519,Eye Witness,True
8752,4308,517589,Expert Witness,False
8753,4308,501916,Circumstantial Witness,True
8754,4309,514173,Eye Witness,True
8755,4309,521071,Circumstantial Witness,True
8756,4310,521192,Circumstantial Witness,False
8757,4310,523837,Eye Witness,True
8758,4311,501384,Expert Witness,True
8759,4311,524005,Eye Witness,True
8760,4312,524494,Eye Witness,True
8761,4312,510201,Circumstantial Witness,True
8762,4312,513865,Circumstantial Witness,True
8763,4313,502332,Eye Witness,True
8764,4313,502779,Eye Witness,True
8765,4313,520158,Circumstantial Witness,True
8766,4313,505977,Expert Witness,False
8767,4314,521469,Circumstantial Witness,True
8768,4314,524295,Eye Witness,True
8769,4315,514527,Eye Witness,True
8770,4315,507809,Expert Witness,True
8771,4315,507829,Eye Witness,True
8772,4315,511674,Eye Witness,True
8773,4316,507699,Expert Witness,False
8774,4316,522129,Expert Witness,False
8775,4316,506020,Eye Witness,False
8776,4317,522898,Expert Witness,True
8777,4317,516877,Circumstantial Witness,False
8778,4318,512825,Eye Witness,True
8779,4318,501473,Circumstantial Witness,True
8780,4318,509384,Expert Witness,False
8781,4319,524481,Expert Witness,True
8782,4319,520551,Expert Witness,True
8783,4319,521216,Eye Witness,False
8784,4319,503453,Expert Witness,False
8785,4320,511357,Circumstantial Witness,True
8786,4320,523648,Eye Witness,False
8787,4320,515547,Eye Witness,False
8788,4321,500120,Eye Witness,True
8789,4321,509464,Expert Witness,True
8790,4321,510100,Expert Witness,True
8791,4321,520697,Expert Witness,True
8792,4322,519756,Expert Witness,False
8793,4322,509429,Circumstantial Witness,True
8794,4323,521878,Expert Witness,False
8795,4324,505240,Expert Witness,True
8796,4324,521900,Expert Witness,False
8797,4325,502438,Eye Witness,True
8798,4325,521126,Circumstantial Witness,False
8799,4325,500940,Circumstantial Witness,True
8800,4325,520656,Expert Witness,True
8801,4326,524450,Expert Witness,True
8802,4326,521824,Circumstantial Witness,True
8803,4327,514711,Eye Witness,False
8804,4327,519168,Circumstantial Witness,True
8805,4328,513076,Eye Witness,False
8806,4328,503960,Expert Witness,True
8807,4329,500691,Circumstantial Witness,True
8808,4332,504460,Expert Witness,False
8809,4332,509066,Circumstantial Witness,False
8810,4332,508074,Eye Witness,True
8811,4332,500992,Eye Witness,False
8812,4333,509390,Expert Witness,False
8813,4333,520956,Expert Witness,True
8814,4333,519361,Eye Witness,False
8815,4334,523780,Eye Witness,False
8816,4334,505558,Circumstantial Witness,True
8817,4335,519459,Expert Witness,False
8818,4335,501931,Expert Witness,False
8819,4335,515330,Eye Witness,False
8820,4335,500712,Circumstantial Witness,False
8821,4336,522274,Circumstantial Witness,False
8822,4336,503978,Expert Witness,False
8823,4336,507581,Eye Witness,True
8824,4337,522048,Circumstantial Witness,True
8825,4337,512447,Circumstantial Witness,False
8826,4337,506446,Circumstantial Witness,False
8827,4338,521394,Expert Witness,False
8828,4338,509218,Eye Witness,True
8829,4339,510442,Eye Witness,False
8830,4339,517712,Circumstantial Witness,True
8831,4339,523214,Expert Witness,False
8832,4340,505854,Expert Witness,False
8833,4340,515015,Eye Witness,True
8834,4341,504236,Circumstantial Witness,False
8835,4341,517901,Circumstantial Witness,True
8836,4341,514456,Circumstantial Witness,True
8837,4344,501938,Eye Witness,True
8838,4344,510232,Expert Witness,False
8839,4345,511000,Eye Witness,True
8840,4346,524913,Expert Witness,False
8841,4346,518386,Circumstantial Witness,True
8842,4346,506785,Circumstantial Witness,False
8843,4347,503840,Circumstantial Witness,True
8844,4348,514509,Circumstantial Witness,False
8845,4349,504171,Expert Witness,True
8846,4349,509221,Eye Witness,True
8847,4349,523670,Expert Witness,False
8848,4349,519327,Eye Witness,True
8849,4350,517443,Expert Witness,True
8850,4350,512291,Expert Witness,True
8851,4350,505824,Expert Witness,False
8852,4350,516775,Eye Witness,False
8853,4351,521083,Expert Witness,True
8854,4351,521420,Circumstantial Witness,False
8855,4351,516508,Circumstantial Witness,False
8856,4351,517327,Eye Witness,True
8857,4352,502433,Circumstantial Witness,False
8858,4352,509744,Circumstantial Witness,False
8859,4352,506846,Eye Witness,False
8860,4352,516244,Eye Witness,False
8861,4355,508369,Eye Witness,True
8862,4359,501737,Eye Witness,False
8863,4359,524649,Circumstantial Witness,False
8864,4360,520555,Eye Witness,False
8865,4360,506923,Eye Witness,False
8866,4360,504401,Eye Witness,True
8867,4360,500866,Circumstantial Witness,False
8868,4361,514735,Eye Witness,True
8869,4361,516063,Eye Witness,True
8870,4361,524886,Circumstantial Witness,True
8871,4362,512782,Eye Witness,False
8872,4364,503419,Circumstantial Witness,False
8873,4364,519433,Expert Witness,False
8874,4364,508938,Circumstantial Witness,False
8875,4365,507034,Circumstantial Witness,False
8876,4365,521492,Expert Witness,False
8877,4365,516612,Eye Witness,True
8878,4365,517938,Eye Witness,True
8879,4366,501459,Eye Witness,False
8880,4367,517291,Circumstantial Witness,True
8881,4367,512029,Expert Witness,False
8882,4367,522059,Circumstantial Witness,True
8883,4368,522230,Expert Witness,True
8884,4368,523578,Eye Witness,False
8885,4370,511295,Expert Witness,False
8886,4372,515862,Eye Witness,False
8887,4372,507737,Eye Witness,True
8888,4373,510191,Expert Witness,True
8889,4373,524121,Eye Witness,True
8890,4373,522832,Expert Witness,False
8891,4373,510541,Eye Witness,False
8892,4374,517345,Circumstantial Witness,True
8893,4374,505447,Eye Witness,False
8894,4374,507424,Expert Witness,True
8895,4374,506700,Eye Witness,False
8896,4375,516133,Expert Witness,False
8897,4376,522491,Expert Witness,False
8898,4379,519618,Expert Witness,True
8899,4380,517895,Expert Witness,False
8900,4380,511270,Eye Witness,False
8901,4382,502690,Circumstantial Witness,True
8902,4382,520170,Expert Witness,False
8903,4383,514050,Expert Witness,True
8904,4383,503975,Circumstantial Witness,True
8905,4383,523061,Circumstantial Witness,False
8906,4384,516924,Eye Witness,True
8907,4384,513534,Eye Witness,False
8908,4385,504998,Circumstantial Witness,True
8909,4386,504064,Eye Witness,True
8910,4386,508983,Expert Witness,True
8911,4387,508912,Expert Witness,False
8912,4387,524335,Expert Witness,True
8913,4387,516545,Circumstantial Witness,True
8914,4387,521539,Circumstantial Witness,True
8915,4388,503508,Circumstantial Witness,False
8916,4389,519835,Circumstantial Witness,False
8917,4390,512609,Eye Witness,True
8918,4390,511510,Circumstantial Witness,True
8919,4390,505868,Expert Witness,False
8920,4390,510134,Expert Witness,False
8921,4391,501050,Expert Witness,True
8922,4391,512711,Eye Witness,False
8923,4393,501219,Circumstantial Witness,False
8924,4394,500542,Circumstantial Witness,True
8925,4394,508322,Circumstantial Witness,True
8926,4394,522739,Circumstantial Witness,True
8927,4395,522643,Circumstantial Witness,True
8928,4395,518413,Expert Witness,True
8929,4395,508461,Expert Witness,True
8930,4395,518812,Expert Witness,True
8931,4396,520642,Eye Witness,False
8932,4396,515816,Expert Witness,True
8933,4398,516577,Expert Witness,False
8934,4398,518417,Eye Witness,False
8935,4398,518080,Eye Witness,False
8936,4399,518508,Expert Witness,True
8937,4399,513766,Eye Witness,True
8938,4400,506386,Eye Witness,True
8939,4400,503618,Expert Witness,False
8940,4400,505998,Eye Witness,True
8941,4401,503200,Expert Witness,True
8942,4401,503607,Circumstantial Witness,True
8943,4401,522193,Expert Witness,True
8944,4401,506256,Eye Witness,False
8945,4402,500790,Expert Witness,False
8946,4402,518869,Expert Witness,True
8947,4402,511307,Eye Witness,False
8948,4402,519956,Circumstantial Witness,False
8949,4403,507249,Eye Witness,False
8950,4403,523811,Expert Witness,False
8951,4403,506476,Eye Witness,False
8952,4405,515713,Expert Witness,False
8953,4405,506861,Expert Witness,True
8954,4406,510591,Expert Witness,False
8955,4406,504460,Circumstantial Witness,True
8956,4407,517182,Eye Witness,False
8957,4408,524599,Expert Witness,True
8958,4408,516283,Expert Witness,True
8959,4408,517490,Eye Witness,False
8960,4410,503097,Circumstantial Witness,False
8961,4412,522284,Circumstantial Witness,True
8962,4412,508697,Eye Witness,True
8963,4412,503019,Circumstantial Witness,True
8964,4413,503994,Eye Witness,True
8965,4415,513305,Eye Witness,True
8966,4415,509450,Eye Witness,True
8967,4416,522471,Circumstantial Witness,True
8968,4416,518545,Expert Witness,True
8969,4417,521192,Circumstantial Witness,False
8970,4418,502609,Expert Witness,True
8971,4418,510954,Circumstantial Witness,False
8972,4418,512149,Expert Witness,True
8973,4418,517143,Eye Witness,False
8974,4419,501490,Expert Witness,True
8975,4419,523515,Circumstantial Witness,True
8976,4419,514984,Eye Witness,True
8977,4419,509227,Eye Witness,True
8978,4420,521927,Eye Witness,False
8979,4420,506854,Expert Witness,True
8980,4420,515977,Circumstantial Witness,False
8981,4421,502990,Expert Witness,False
8982,4421,508071,Circumstantial Witness,False
8983,4422,520973,Circumstantial Witness,False
8984,4422,503347,Expert Witness,False
8985,4422,521546,Circumstantial Witness,False
8986,4424,507075,Eye Witness,False
8987,4424,511402,Expert Witness,True
8988,4424,504862,Eye Witness,True
8989,4426,504790,Expert Witness,False
8990,4426,501527,Eye Witness,False
8991,4426,505248,Expert Witness,False
8992,4426,512911,Circumstantial Witness,False
8993,4427,500034,Expert Witness,False
8994,4427,506331,Expert Witness,True
8995,4428,522855,Circumstantial Witness,True
8996,4428,502082,Eye Witness,True
8997,4428,501281,Expert Witness,False
8998,4429,509529,Eye Witness,False
8999,4429,510559,Expert Witness,True
9000,4431,512569,Expert Witness,True
9001,4431,500422,Expert Witness,False
9002,4431,518578,Circumstantial Witness,True
9003,4431,520260,Circumstantial Witness,False
9004,4432,522323,Circumstantial Witness,True
9005,4432,504862,Circumstantial Witness,True
9006,4433,524591,Eye Witness,True
9007,4433,516305,Eye Witness,False
9008,4433,514181,Expert Witness,False
9009,4433,514058,Expert Witness,False
9010,4434,502333,Eye Witness,True
9011,4434,506076,Circumstantial Witness,False
9012,4434,511689,Expert Witness,True
9013,4435,503759,Circumstantial Witness,True
9014,4435,503121,Eye Witness,False
9015,4437,519405,Circumstantial Witness,False
9016,4438,503072,Eye Witness,False
9017,4438,513138,Eye Witness,False
9018,4439,505540,Circumstantial Witness,True
9019,4441,509210,Expert Witness,True
9020,4441,510692,Expert Witness,True
9021,4442,500644,Eye Witness,False
9022,4442,518992,Eye Witness,False
9023,4442,513273,Circumstantial Witness,True
9024,4442,507357,Expert Witness,False
9025,4443,513144,Eye Witness,False
9026,4443,524137,Eye Witness,False
9027,4444,520823,Expert Witness,False
9028,4444,511137,Expert Witness,True
9029,4444,507578,Circumstantial Witness,False
9030,4444,501528,Expert Witness,True
9031,4445,500840,Expert Witness,True
9032,4445,505549,Circumstantial Witness,False
9033,4445,502681,Expert Witness,True
9034,4446,517688,Expert Witness,True
9035,4446,501221,Circumstantial Witness,False
9036,4446,517544,Circumstantial Witness,True
9037,4446,524277,Eye Witness,True
9038,4447,520452,Eye Witness,False
9039,4448,512314,Eye Witness,False
9040,4448,509641,Circumstantial Witness,True
9041,4448,500832,Circumstantial Witness,False
9042,4448,511058,Circumstantial Witness,True
9043,4449,519476,Expert Witness,True
9044,4449,515762,Circumstantial Witness,False
9045,4449,503455,Eye Witness,True
9046,4450,516665,Eye Witness,True
9047,4450,508000,Expert Witness,False
9048,4450,501214,Eye Witness,False
9049,4450,524923,Circumstantial Witness,True
9050,4451,522944,Circumstantial Witness,True
9051,4452,507113,Expert Witness,True
9052,4452,520904,Circumstantial Witness,False
9053,4452,503276,Eye Witness,True
9054,4452,516257,Expert Witness,False
9055,4455,521789,Expert Witness,True
9056,4455,511753,Circumstantial Witness,True
9057,4456,504381,Circumstantial Witness,True
9058,4457,512643,Expert Witness,False
9059,4457,524355,Circumstantial Witness,False
9060,4457,502081,Expert Witness,True
9061,4457,522985,Eye Witness,False
9062,4458,521737,Eye Witness,True
9063,4458,503105,Eye Witness,False
9064,4459,508078,Expert Witness,False
9065,4459,508280,Circumstantial Witness,False
9066,4459,524302,Circumstantial Witness,False
9067,4459,505320,Circumstantial Witness,True
9068,4460,501337,Circumstantial Witness,False
9069,4460,505229,Eye Witness,False
9070,4461,515559,Eye Witness,False
9071,4461,513269,Expert Witness,True
9072,4461,509750,Circumstantial Witness,False
9073,4461,509748,Circumstantial Witness,False
9074,4462,511684,Expert Witness,False
9075,4462,502741,Eye Witness,True
9076,4462,508062,Circumstantial Witness,False
9077,4462,520658,Expert Witness,False
9078,4464,506893,Eye Witness,True
9079,4464,522257,Circumstantial Witness,False
9080,4465,501580,Expert Witness,True
9081,4465,522349,Eye Witness,True
9082,4465,507385,Expert Witness,False
9083,4465,505314,Circumstantial Witness,True
9084,4466,506897,Expert Witness,False
9085,4467,519370,Eye Witness,False
9086,4467,507883,Eye Witness,False
9087,4467,522134,Circumstantial Witness,False
9088,4467,505208,Eye Witness,True
9089,4468,512987,Eye Witness,False
9090,4469,524226,Eye Witness,False
9091,4469,518899,Eye Witness,False
9092,4469,524416,Expert Witness,True
9093,4470,510873,Circumstantial Witness,True
9094,4471,504566,Eye Witness,True
9095,4471,520384,Eye Witness,False
9096,4472,503301,Eye Witness,True
9097,4474,504658,Expert Witness,True
9098,4475,522915,Expert Witness,False
9099,4476,510291,Circumstantial Witness,False
9100,4476,502550,Circumstantial Witness,False
9101,4476,501541,Expert Witness,False
9102,4476,523673,Expert Witness,True
9103,4477,504989,Eye Witness,True
9104,4477,500899,Expert Witness,True
9105,4477,520409,Expert Witness,True
9106,4477,510296,Circumstantial Witness,True
9107,4478,508634,Expert Witness,False
9108,4478,521345,Eye Witness,False
9109,4478,518616,Eye Witness,True
9110,4479,524750,Eye Witness,True
9111,4479,507742,Expert Witness,False
9112,4479,515968,Eye Witness,True
9113,4479,506596,Expert Witness,True
9114,4480,515794,Expert Witness,False
9115,4480,506335,Circumstantial Witness,False
9116,4480,521322,Expert Witness,True
9117,4482,514821,Eye Witness,True
9118,4482,508212,Expert Witness,False
9119,4483,509019,Eye Witness,True
9120,4483,510891,Eye Witness,True
9121,4483,511514,Eye Witness,True
9122,4484,516491,Expert Witness,True
9123,4484,508406,Circumstantial Witness,False
9124,4484,516229,Eye Witness,False
9125,4484,515488,Circumstantial Witness,False
9126,4485,508109,Circumstantial Witness,True
9127,4485,504309,Expert Witness,True
9128,4485,505382,Circumstantial Witness,False
9129,4485,510456,Expert Witness,False
9130,4486,520398,Expert Witness,False
9131,4486,508712,Eye Witness,False
9132,4486,519670,Circumstantial Witness,False
9133,4486,502494,Expert Witness,False
9134,4487,517174,Circumstantial Witness,False
9135,4487,519360,Circumstantial Witness,True
9136,4487,524759,Expert Witness,False
9137,4487,506753,Circumstantial Witness,False
9138,4488,507766,Circumstantial Witness,True
9139,4488,503499,Eye Witness,True
9140,4489,507177,Circumstantial Witness,True
9141,4489,521124,Eye Witness,True
9142,4490,523187,Expert Witness,True
9143,4490,523320,Expert Witness,True
9144,4491,514011,Circumstantial Witness,False
9145,4491,506552,Expert Witness,True
9146,4491,507393,Eye Witness,False
9147,4492,516127,Circumstantial Witness,False
9148,4492,514546,Circumstantial Witness,True
9149,4492,523673,Expert Witness,False
9150,4493,521034,Expert Witness,False
9151,4493,521271,Circumstantial Witness,True
9152,4493,519470,Expert Witness,True
9153,4493,506311,Eye Witness,False
9154,4494,512534,Expert Witness,False
9155,4494,510442,Eye Witness,True
9156,4494,502830,Expert Witness,False
9157,4494,509146,Eye Witness,True
9158,4495,515567,Circumstantial Witness,False
9159,4495,518990,Eye Witness,False
9160,4496,504249,Expert Witness,False
9161,4496,503046,Eye Witness,True
9162,4496,512301,Eye Witness,True
9163,4497,503243,Circumstantial Witness,False
9164,4498,508343,Circumstantial Witness,True
9165,4498,523551,Circumstantial Witness,False
9166,4498,521921,Circumstantial Witness,False
9167,4498,508069,Expert Witness,True
9168,4499,519938,Eye Witness,False
9169,4499,506936,Eye Witness,True
9170,4499,519942,Expert Witness,True
9171,4499,504975,Expert Witness,False
9172,4500,520833,Circumstantial Witness,True
9173,4500,518508,Expert Witness,False
9174,4501,507774,Eye Witness,True
9175,4501,514007,Circumstantial Witness,True
9176,4501,503876,Eye Witness,True
9177,4501,503420,Expert Witness,False
9178,4502,519483,Expert Witness,True
9179,4502,503678,Expert Witness,False
9180,4502,511274,Circumstantial Witness,False
9181,4504,522928,Circumstantial Witness,True
9182,4504,501080,Expert Witness,False
9183,4504,521949,Expert Witness,True
9184,4505,511601,Expert Witness,False
9185,4505,517189,Eye Witness,True
9186,4505,501666,Circumstantial Witness,False
9187,4505,510578,Expert Witness,True
9188,4508,503845,Circumstantial Witness,False
9189,4508,514047,Eye Witness,True
9190,4509,518836,Eye Witness,True
9191,4509,503007,Expert Witness,True
9192,4509,518555,Eye Witness,False
9193,4509,519866,Circumstantial Witness,True
9194,4510,518162,Eye Witness,True
9195,4510,503800,Expert Witness,False
9196,4510,501458,Eye Witness,True
9197,4510,507402,Eye Witness,False
9198,4511,508455,Expert Witness,True
9199,4511,507163,Eye Witness,False
9200,4511,517890,Expert Witness,True
9201,4512,510122,Expert Witness,True
9202,4512,511575,Eye Witness,False
9203,4513,508562,Expert Witness,False
9204,4513,517601,Circumstantial Witness,True
9205,4513,506243,Eye Witness,False
9206,4513,506202,Expert Witness,True
9207,4514,501030,Eye Witness,False
9208,4514,515937,Expert Witness,True
9209,4514,504331,Eye Witness,True
9210,4514,513180,Expert Witness,True
9211,4515,510175,Expert Witness,True
9212,4516,520842,Expert Witness,False
9213,4517,510174,Expert Witness,True
9214,4517,517905,Eye Witness,False
9215,4518,523947,Eye Witness,True
9216,4518,521556,Expert Witness,True
9217,4518,503881,Expert Witness,True
9218,4518,513216,Circumstantial Witness,True
9219,4520,514802,Eye Witness,True
9220,4520,509800,Eye Witness,True
9221,4520,518615,Circumstantial Witness,True
9222,4520,520565,Expert Witness,True
9223,4521,522615,Expert Witness,False
9224,4521,517837,Eye Witness,False
9225,4522,524163,Eye Witness,False
9226,4522,501697,Circumstantial Witness,False
9227,4523,502083,Eye Witness,True
9228,4523,514687,Circumstantial Witness,False
9229,4523,515446,Expert Witness,False
9230,4523,523533,Circumstantial Witness,False
9231,4526,519068,Expert Witness,False
9232,4526,514103,Expert Witness,True
9233,4526,511911,Expert Witness,True
9234,4527,518673,Circumstantial Witness,True
9235,4528,504620,Eye Witness,True
9236,4528,511772,Expert Witness,True
9237,4532,503145,Expert Witness,False
9238,4533,508469,Eye Witness,False
9239,4534,502697,Circumstantial Witness,False
9240,4534,522213,Expert Witness,False
9241,4534,516087,Eye Witness,False
9242,4534,503305,Circumstantial Witness,False
9243,4535,500311,Circumstantial Witness,False
9244,4537,508928,Expert Witness,False
9245,4538,507112,Circumstantial Witness,True
9246,4538,517361,Eye Witness,True
9247,4538,509575,Eye Witness,True
9248,4540,509675,Expert Witness,True
9249,4541,503887,Expert Witness,False
9250,4541,512354,Expert Witness,True
9251,4542,517716,Expert Witness,True
9252,4542,522738,Expert Witness,True
9253,4542,504750,Eye Witness,True
9254,4543,507325,Expert Witness,True
9255,4543,513540,Eye Witness,True
9256,4543,505391,Eye Witness,False
9257,4544,519255,Eye Witness,True
9258,4544,509967,Expert Witness,False
9259,4544,501841,Expert Witness,True
9260,4544,514905,Expert Witness,True
9261,4545,519335,Expert Witness,False
9262,4545,501783,Eye Witness,False
9263,4545,500777,Circumstantial Witness,True
9264,4547,521286,Eye Witness,False
9265,4547,511799,Eye Witness,False
9266,4547,508484,Eye Witness,False
9267,4547,514349,Eye Witness,False
9268,4548,517646,Circumstantial Witness,True
9269,4548,515283,Circumstantial Witness,False
9270,4548,513535,Eye Witness,False
9271,4550,511665,Expert Witness,False
9272,4551,505388,Circumstantial Witness,False
9273,4551,506283,Expert Witness,False
9274,4551,514180,Eye Witness,False
9275,4552,520206,Circumstantial Witness,True
9276,4552,520186,Circumstantial Witness,False
9277,4553,504836,Expert Witness,True
9278,4553,500380,Circumstantial Witness,True
9279,4554,523530,Circumstantial Witness,False
9280,4554,523145,Eye Witness,True
9281,4555,521490,Expert Witness,False
9282,4555,508249,Eye Witness,False
9283,4556,504136,Eye Witness,False
9284,4556,512432,Circumstantial Witness,False
9285,4557,514174,Eye Witness,False
9286,4557,507597,Eye Witness,True
9287,4557,515467,Expert Witness,False
9288,4557,511499,Eye Witness,False
9289,4558,503302,Expert Witness,True
9290,4558,524919,Expert Witness,False
9291,4559,523567,Circumstantial Witness,False
9292,4561,517804,Eye Witness,True
9293,4561,517594,Circumstantial Witness,False
9294,4561,502399,Eye Witness,False
9295,4561,523214,Circumstantial Witness,False
9296,4562,507046,Expert Witness,True
9297,4562,504552,Circumstantial Witness,False
9298,4562,517662,Eye Witness,True
9299,4562,508217,Circumstantial Witness,True
9300,4563,512102,Circumstantial Witness,False
9301,4563,500783,Eye Witness,False
9302,4563,502603,Expert Witness,False
9303,4564,501751,Eye Witness,True
9304,4564,506597,Expert Witness,True
9305,4565,508252,Eye Witness,False
9306,4565,519982,Eye Witness,True
9307,4565,503658,Expert Witness,True
9308,4566,502252,Circumstantial Witness,True
9309,4566,513316,Eye Witness,True
9310,4566,512942,Circumstantial Witness,True
9311,4566,524448,Eye Witness,True
9312,4567,524346,Expert Witness,True
9313,4567,504112,Eye Witness,False
9314,4567,509874,Expert Witness,False
9315,4568,513905,Eye Witness,False
9316,4568,523523,Eye Witness,True
9317,4568,513280,Eye Witness,True
9318,4569,521175,Circumstantial Witness,False
9319,4571,509702,Eye Witness,False
9320,4571,515465,Circumstantial Witness,True
9321,4571,513056,Expert Witness,True
9322,4572,514118,Expert Witness,False
9323,4573,506889,Eye Witness,True
9324,4573,516724,Expert Witness,True
9325,4573,503028,Eye Witness,False
9326,4574,518831,Circumstantial Witness,True
9327,4574,505777,Expert Witness,True
9328,4574,500831,Circumstantial Witness,True
9329,4574,504958,Circumstantial Witness,True
9330,4575,518185,Expert Witness,True
9331,4575,515060,Circumstantial Witness,False
9332,4576,509819,Eye Witness,False
9333,4576,518916,Circumstantial Witness,False
9334,4576,520012,Circumstantial Witness,True
9335,4576,501609,Circumstantial Witness,True
9336,4577,506364,Circumstantial Witness,False
9337,4578,518616,Eye Witness,False
9338,4578,506752,Circumstantial Witness,False
9339,4579,520354,Circumstantial Witness,True
9340,4580,509005,Circumstantial Witness,False
9341,4581,524213,Eye Witness,False
9342,4581,522060,Expert Witness,True
9343,4581,506364,Circumstantial Witness,False
9344,4582,507099,Eye Witness,True
9345,4582,503860,Eye Witness,True
9346,4582,509975,Expert Witness,False
9347,4582,517796,Expert Witness,True
9348,4584,520440,Eye Witness,False
9349,4584,518316,Circumstantial Witness,False
9350,4585,501800,Expert Witness,False
9351,4585,510964,Eye Witness,False
9352,4586,521758,Circumstantial Witness,True
9353,4586,500653,Expert Witness,True
9354,4586,504322,Eye Witness,False
9355,4587,516663,Expert Witness,True
9356,4587,511234,Eye Witness,True
9357,4588,522114,Eye Witness,True
9358,4589,520756,Expert Witness,True
9359,4590,516520,Expert Witness,False
9360,4590,500165,Eye Witness,True
9361,4591,524975,Circumstantial Witness,True
9362,4591,518848,Eye Witness,True
9363,4591,501097,Eye Witness,False
9364,4592,505534,Eye Witness,True
9365,4592,520085,Expert Witness,True
9366,4592,500160,Expert Witness,False
9367,4593,500434,Expert Witness,True
9368,4594,523155,Expert Witness,False
9369,4594,514369,Expert Witness,True
9370,4594,515880,Expert Witness,True
9371,4595,505752,Eye Witness,True
9372,4595,523520,Circumstantial Witness,False
9373,4595,500662,Eye Witness,True
9374,4595,502904,Eye Witness,True
9375,4596,516827,Expert Witness,False
9376,4597,508458,Circumstantial Witness,False
9377,4598,508036,Expert Witness,False
9378,4598,518295,Eye Witness,False
9379,4599,518673,Eye Witness,False
9380,4599,501854,Circumstantial Witness,False
9381,4600,521878,Eye Witness,True
9382,4601,504608,Expert Witness,False
9383,4601,514793,Circumstantial Witness,False
9384,4601,508567,Expert Witness,False
9385,4602,512631,Expert Witness,True
9386,4602,512284,Eye Witness,True
9387,4602,502219,Eye Witness,False
9388,4603,522327,Expert Witness,True
9389,4605,506134,Expert Witness,True
9390,4605,521928,Expert Witness,False
9391,4606,503123,Expert Witness,False
9392,4606,515998,Circumstantial Witness,False
9393,4606,519847,Expert Witness,True
9394,4606,514189,Eye Witness,True
9395,4608,521732,Expert Witness,False
9396,4608,505293,Circumstantial Witness,False
9397,4609,512247,Expert Witness,True
9398,4609,514136,Eye Witness,True
9399,4609,522477,Expert Witness,False
9400,4609,508433,Eye Witness,False
9401,4610,504306,Eye Witness,False
9402,4611,509554,Eye Witness,True
9403,4612,517745,Eye Witness,False
9404,4612,517482,Circumstantial Witness,True
9405,4612,501917,Eye Witness,True
9406,4613,501669,Eye Witness,True
9407,4613,523122,Circumstantial Witness,True
9408,4614,501292,Circumstantial Witness,True
9409,4614,519303,Circumstantial Witness,False
9410,4615,508919,Circumstantial Witness,False
9411,4617,524226,Expert Witness,True
9412,4617,510726,Circumstantial Witness,False
9413,4619,518824,Circumstantial Witness,False
9414,4619,521017,Expert Witness,True
9415,4620,520015,Circumstantial Witness,False
9416,4620,507819,Circumstantial Witness,False
9417,4621,500460,Eye Witness,False
9418,4621,520616,Eye Witness,False
9419,4623,509335,Circumstantial Witness,True
9420,4623,500904,Eye Witness,False
9421,4623,502248,Eye Witness,False
9422,4624,520412,Circumstantial Witness,False
9423,4624,501620,Eye Witness,True
9424,4626,507439,Eye Witness,False
9425,4626,514837,Eye Witness,True
9426,4627,521047,Circumstantial Witness,True
9427,4629,511128,Expert Witness,True
9428,4629,518301,Eye Witness,False
9429,4629,508773,Eye Witness,False
9430,4630,513324,Circumstantial Witness,True
9431,4630,509425,Circumstantial Witness,False
9432,4630,509499,Circumstantial Witness,False
9433,4630,510855,Eye Witness,False
9434,4631,511599,Circumstantial Witness,False
9435,4631,509088,Circumstantial Witness,True
9436,4631,511144,Circumstantial Witness,False
9437,4631,512844,Circumstantial Witness,True
9438,4632,501283,Circumstantial Witness,False
9439,4632,524585,Expert Witness,False
9440,4632,516641,Expert Witness,True
9441,4633,518623,Expert Witness,False
9442,4633,505105,Expert Witness,False
9443,4634,511802,Circumstantial Witness,False
9444,4634,510743,Circumstantial Witness,True
9445,4635,500582,Circumstantial Witness,False
9446,4635,502359,Circumstantial Witness,True
9447,4635,511256,Eye Witness,False
9448,4636,513433,Eye Witness,False
9449,4636,509326,Eye Witness,True
9450,4636,514886,Eye Witness,False
9451,4637,509166,Expert Witness,True
9452,4637,501402,Circumstantial Witness,True
9453,4637,517949,Circumstantial Witness,False
9454,4637,507989,Eye Witness,False
9455,4638,520647,Eye Witness,True
9456,4638,503414,Expert Witness,False
9457,4638,503951,Eye Witness,True
9458,4638,522901,Circumstantial Witness,False
9459,4641,521043,Circumstantial Witness,False
9460,4641,506082,Circumstantial Witness,False
9461,4641,517228,Expert Witness,False
9462,4641,518374,Eye Witness,False
9463,4642,519856,Eye Witness,False
9464,4644,511452,Circumstantial Witness,True
9465,4644,511014,Circumstantial Witness,True
9466,4644,515632,Eye Witness,True
9467,4647,512966,Expert Witness,False
9468,4647,514936,Expert Witness,True
9469,4647,522747,Eye Witness,True
9470,4647,514064,Expert Witness,True
9471,4648,523704,Expert Witness,True
9472,4648,507870,Circumstantial Witness,False
9473,4649,503773,Eye Witness,True
9474,4649,503950,Circumstantial Witness,True
9475,4649,520366,Expert Witness,True
9476,4649,515455,Expert Witness,False
9477,4650,501676,Circumstantial Witness,True
9478,4651,519031,Expert Witness,True
9479,4651,508824,Circumstantial Witness,True
9480,4651,517799,Eye Witness,True
